datetime,significant_wave_height,peak_wave_period
2022-10-15 19:50:00.000000256,2.31,6.25
2022-10-15 20:00:00.000000000,2.3,5.8824
2022-10-15 20:10:00.000000000,2.35,5.8824
2022-10-15 20:20:00.000000000,2.38,6.25
2022-10-15 20:30:00.000000000,2.36,6.25
2022-10-15 20:39:59.999999744,2.42,6.25
2022-10-15 20:50:00.000000000,2.38,6.25
2022-10-15 21:00:00.000000000,2.55,6.6667
2022-10-15 21:10:00.000000000,2.76,6.6667
2022-10-15 21:20:00.000000256,2.74,6.6667
2022-10-15 21:30:00.000000000,2.73,6.6667
2022-10-15 21:40:00.000000000,2.62,6.6667
2022-10-15 21:50:00.000000000,2.67,7.1429
2022-10-15 22:00:00.000000000,2.82,7.1429
2022-10-15 22:09:59.999999744,2.71,6.6667
2022-10-15 22:20:00.000000000,2.59,7.6923
2022-10-15 22:30:00.000000000,2.7,7.6923
2022-10-15 22:40:00.000000000,2.82,7.6923
2022-10-15 22:50:00.000000256,2.84,7.6923
2022-10-15 23:00:00.000000000,2.97,7.6923
2022-10-15 23:10:00.000000000,2.92,7.6923
2022-10-15 23:20:00.000000000,2.83,7.1429
2022-10-15 23:30:00.000000000,2.68,7.6923
2022-10-15 23:39:59.999999744,2.5,8.3333
2022-10-15 23:50:00.000000000,2.61,7.6923
2022-10-16 00:00:00.000000000,2.78,7.6923
2022-10-16 00:10:00.000000000,2.78,8.3333
2022-10-16 00:20:00.000000256,2.7,8.3333
2022-10-16 00:30:00.000000000,2.84,7.6923
2022-10-16 00:40:00.000000000,3.0,7.6923
2022-10-16 00:50:00.000000000,2.82,7.6923
2022-10-16 01:00:00.000000000,2.64,8.3333
2022-10-16 01:09:59.999999744,2.68,8.3333
2022-10-16 01:20:00.000000000,2.56,8.3333
2022-10-16 01:30:00.000000000,2.57,8.3333
2022-10-16 01:40:00.000000000,2.56,7.1429
2022-10-16 01:50:00.000000256,2.67,7.1429
2022-10-16 02:00:00.000000000,2.77,7.6923
2022-10-16 02:10:00.000000000,2.66,7.1429
2022-10-16 02:20:00.000000000,2.61,7.6923
2022-10-16 02:30:00.000000000,2.61,8.3333
2022-10-16 02:39:59.999999744,2.63,8.3333
2022-10-16 02:50:00.000000000,2.51,7.6923
2022-10-16 03:00:00.000000000,2.47,7.6923
2022-10-16 03:10:00.000000000,2.48,7.6923
2022-10-16 03:20:00.000000256,2.34,7.1429
2022-10-16 03:30:00.000000000,2.64,7.6923
2022-10-16 03:40:00.000000000,2.74,7.6923
2022-10-16 03:50:00.000000000,2.47,7.1429
2022-10-16 04:00:00.000000000,2.66,7.6923
2022-10-16 04:09:59.999999744,2.79,7.6923
2022-10-16 04:20:00.000000000,2.79,7.6923
2022-10-16 04:30:00.000000000,2.84,7.6923
2022-10-16 04:40:00.000000000,2.69,7.1429
2022-10-16 04:50:00.000000256,2.52,7.6923
2022-10-16 05:00:00.000000000,2.57,7.1429
2022-10-16 05:10:00.000000000,2.6,7.1429
2022-10-16 05:20:00.000000000,2.68,7.1429
2022-10-16 05:30:00.000000000,2.67,6.6667
2022-10-16 05:39:59.999999744,2.73,6.6667
2022-10-16 05:50:00.000000000,2.76,7.1429
2022-10-16 06:00:00.000000000,2.51,6.6667
2022-10-16 06:10:00.000000000,2.54,6.6667
2022-10-16 06:20:00.000000256,2.58,7.1429
2022-10-16 06:30:00.000000000,2.57,6.6667
2022-10-16 06:40:00.000000000,2.59,6.6667
2022-10-16 06:50:00.000000000,2.58,7.1429
2022-10-16 07:00:00.000000000,2.61,7.1429
2022-10-16 07:09:59.999999744,2.51,7.1429
2022-10-16 07:20:00.000000000,2.64,6.6667
2022-10-16 07:30:00.000000000,2.64,6.6667
2022-10-16 07:40:00.000000000,2.37,6.6667
2022-10-16 07:50:00.000000256,2.5,7.1429
2022-10-16 08:00:00.000000000,2.72,7.1429
2022-10-16 08:10:00.000000000,2.53,7.1429
2022-10-16 08:20:00.000000000,2.34,6.25
2022-10-16 08:30:00.000000000,2.37,6.6667
2022-10-16 08:39:59.999999744,2.4,6.6667
2022-10-16 08:50:00.000000000,2.4,6.6667
2022-10-16 09:00:00.000000000,2.55,6.6667
2022-10-16 09:10:00.000000000,2.68,6.6667
2022-10-16 09:20:00.000000256,2.52,7.1429
2022-10-16 09:30:00.000000000,2.41,7.1429
2022-10-16 09:40:00.000000000,2.47,7.1429
2022-10-16 09:50:00.000000000,2.55,7.1429
2022-10-16 10:00:00.000000000,2.64,7.1429
2022-10-16 10:09:59.999999744,2.68,7.1429
2022-10-16 10:20:00.000000000,2.56,7.1429
2022-10-16 10:30:00.000000000,2.39,6.6667
2022-10-16 10:40:00.000000000,2.29,7.1429
2022-10-16 10:50:00.000000256,2.23,6.6667
2022-10-16 11:00:00.000000000,2.13,6.6667
2022-10-16 11:10:00.000000000,2.12,7.1429
2022-10-16 11:20:00.000000000,2.18,7.1429
2022-10-16 11:30:00.000000000,2.16,7.1429
2022-10-16 11:39:59.999999744,2.11,7.1429
2022-10-16 11:50:00.000000000,2.15,7.1429
2022-10-16 12:00:00.000000000,2.15,7.6923
2022-10-16 12:10:00.000000000,1.93,7.6923
2022-10-16 12:20:00.000000256,1.87,7.1429
2022-10-16 12:30:00.000000000,2.03,7.1429
2022-10-16 12:40:00.000000000,2.13,7.1429
2022-10-16 12:50:00.000000000,2.13,7.1429
2022-10-16 13:00:00.000000000,1.95,7.6923
2022-10-16 13:09:59.999999744,1.73,7.1429
2022-10-16 13:20:00.000000000,1.98,6.6667
2022-10-16 13:30:00.000000000,2.06,6.6667
2022-10-16 13:40:00.000000000,1.8,7.6923
2022-10-16 13:50:00.000000256,1.81,6.6667
2022-10-16 14:00:00.000000000,1.82,7.1429
2022-10-16 14:10:00.000000000,1.86,7.1429
2022-10-16 14:20:00.000000000,1.89,7.1429
2022-10-16 14:30:00.000000000,1.82,7.1429
2022-10-16 14:39:59.999999744,1.81,7.1429
2022-10-16 14:50:00.000000000,1.78,6.6667
2022-10-16 15:00:00.000000000,1.76,6.6667
2022-10-16 15:10:00.000000000,1.76,6.6667
2022-10-16 15:20:00.000000256,1.77,7.1429
2022-10-16 15:30:00.000000000,1.66,7.1429
2022-10-16 15:40:00.000000000,1.48,6.6667
2022-10-16 15:50:00.000000000,1.39,6.6667
2022-10-16 16:00:00.000000000,1.33,7.1429
2022-10-16 16:09:59.999999744,1.47,6.25
2022-10-16 16:20:00.000000000,1.54,6.6667
2022-10-16 16:30:00.000000000,1.56,6.6667
2022-10-16 16:40:00.000000000,1.5,6.6667
2022-10-16 16:50:00.000000256,1.43,6.25
2022-10-16 17:00:00.000000000,1.41,6.6667
2022-10-16 17:10:00.000000000,1.44,5.8824
2022-10-16 17:20:00.000000000,1.49,6.25
2022-10-16 17:30:00.000000000,1.41,6.25
2022-10-16 17:39:59.999999744,1.42,5.8824
2022-10-16 17:50:00.000000000,1.46,5.8824
2022-10-16 18:00:00.000000000,1.38,5.5556
2022-10-16 18:10:00.000000000,1.3,5.5556
2022-10-16 18:20:00.000000256,1.29,5.5556
2022-10-16 18:30:00.000000000,1.22,5.5556
2022-10-16 18:40:00.000000000,1.13,5.5556
2022-10-16 18:50:00.000000000,1.1,5.5556
2022-10-16 19:00:00.000000000,1.1,5.5556
2022-10-16 19:09:59.999999744,1.16,5.5556
2022-10-16 19:20:00.000000000,1.19,5.8824
2022-10-16 19:30:00.000000000,1.15,5.8824
2022-10-16 19:40:00.000000000,1.15,5.2632
2022-10-16 19:50:00.000000256,1.14,5.5556
2022-10-16 20:00:00.000000000,1.06,5.5556
2022-10-16 20:10:00.000000000,1.0,5.8824
2022-10-16 20:20:00.000000000,1.02,5.2632
2022-10-16 20:30:00.000000000,1.05,5.5556
2022-10-16 20:39:59.999999744,0.98,5.2632
2022-10-16 20:50:00.000000000,0.94,5.5556
2022-10-16 21:00:00.000000000,0.94,5.2632
2022-10-16 21:10:00.000000000,0.98,5.2632
2022-10-16 21:20:00.000000256,1.0,5.2632
2022-10-16 21:30:00.000000000,0.95,5.2632
2022-10-16 21:40:00.000000000,0.9,5.2632
2022-10-16 21:50:00.000000000,0.93,5.2632
2022-10-16 22:00:00.000000000,0.95,5.2632
2022-10-16 22:09:59.999999744,0.93,5.2632
2022-10-16 22:20:00.000000000,0.91,5.2632
2022-10-16 22:30:00.000000000,0.9,3.5714
2022-10-16 22:40:00.000000000,0.91,3.5714
2022-10-16 22:50:00.000000256,0.98,3.4483
2022-10-16 23:00:00.000000000,1.02,3.4483
2022-10-16 23:10:00.000000000,0.97,3.4483
2022-10-16 23:20:00.000000000,0.96,3.4483
2022-10-16 23:30:00.000000000,0.98,4.0
2022-10-16 23:39:59.999999744,0.98,4.0
2022-10-16 23:50:00.000000000,0.96,3.8462
2022-10-17 00:00:00.000000000,0.91,4.0
2022-10-17 00:10:00.000000000,0.88,3.7037
2022-10-17 00:20:00.000000256,0.88,3.5714
2022-10-17 00:30:00.000000000,0.93,4.0
2022-10-17 00:40:00.000000000,0.95,4.0
2022-10-17 00:50:00.000000000,0.89,3.7037
2022-10-17 01:00:00.000000000,0.88,3.8462
2022-10-17 01:09:59.999999744,0.93,3.8462
2022-10-17 01:20:00.000000000,0.95,3.8462
2022-10-17 01:30:00.000000000,0.95,4.1667
2022-10-17 01:40:00.000000000,0.96,4.1667
2022-10-17 01:50:00.000000256,0.96,4.1667
2022-10-17 02:00:00.000000000,0.97,4.1667
2022-10-17 02:10:00.000000000,0.97,4.1667
2022-10-17 02:20:00.000000000,0.99,3.8462
2022-10-17 02:30:00.000000000,1.03,4.5455
2022-10-17 02:39:59.999999744,1.02,3.8462
2022-10-17 02:50:00.000000000,1.01,4.3478
2022-10-17 03:00:00.000000000,1.01,4.0
2022-10-17 03:10:00.000000000,0.99,4.0
2022-10-17 03:20:00.000000256,0.99,4.1667
2022-10-17 03:30:00.000000000,0.98,4.1667
2022-10-17 03:40:00.000000000,0.97,4.3478
2022-10-17 03:50:00.000000000,0.93,4.3478
2022-10-17 04:00:00.000000000,0.91,4.1667
2022-10-17 04:09:59.999999744,0.92,4.0
2022-10-17 04:20:00.000000000,0.91,4.0
2022-10-17 04:30:00.000000000,0.96,4.1667
2022-10-17 04:40:00.000000000,1.01,4.0
2022-10-17 04:50:00.000000256,0.99,4.0
2022-10-17 05:00:00.000000000,0.99,4.0
2022-10-17 05:10:00.000000000,1.01,4.0
2022-10-17 05:20:00.000000000,0.97,4.0
2022-10-17 05:30:00.000000000,0.89,4.1667
2022-10-17 05:39:59.999999744,0.92,4.1667
2022-10-17 05:50:00.000000000,0.95,4.1667
2022-10-17 06:00:00.000000000,0.98,4.1667
2022-10-17 06:10:00.000000000,0.97,4.1667
2022-10-17 06:20:00.000000256,0.97,4.1667
2022-10-17 06:30:00.000000000,0.97,4.1667
2022-10-17 06:40:00.000000000,1.01,4.1667
2022-10-17 06:50:00.000000000,1.04,4.0
2022-10-17 07:00:00.000000000,1.0,4.0
2022-10-17 07:09:59.999999744,0.96,4.1667
2022-10-17 07:20:00.000000000,0.97,3.8462
2022-10-17 07:30:00.000000000,0.95,3.8462
2022-10-17 07:40:00.000000000,0.95,4.0
2022-10-17 07:50:00.000000256,0.97,4.1667
2022-10-17 08:00:00.000000000,0.96,4.1667
2022-10-17 08:10:00.000000000,1.02,4.0
2022-10-17 08:20:00.000000000,1.12,3.8462
2022-10-17 08:30:00.000000000,1.16,4.5455
2022-10-17 08:39:59.999999744,1.16,4.5455
2022-10-17 08:50:00.000000000,1.09,4.3478
2022-10-17 09:00:00.000000000,1.02,4.7619
2022-10-17 09:10:00.000000000,1.0,4.7619
2022-10-17 09:20:00.000000256,0.96,4.5455
2022-10-17 09:30:00.000000000,0.96,4.7619
2022-10-17 09:40:00.000000000,0.96,4.1667
2022-10-17 09:50:00.000000000,0.95,4.7619
2022-10-17 10:00:00.000000000,0.92,4.7619
2022-10-17 10:09:59.999999744,0.9,4.5455
2022-10-17 10:20:00.000000000,0.92,4.5455
2022-10-17 10:30:00.000000000,0.9,4.3478
2022-10-17 10:40:00.000000000,0.9,4.5455
2022-10-17 10:50:00.000000256,0.89,4.5455
2022-10-17 11:00:00.000000000,0.89,4.5455
2022-10-17 11:10:00.000000000,0.87,4.7619
2022-10-17 11:20:00.000000000,0.88,4.3478
2022-10-17 11:30:00.000000000,0.9,4.7619
2022-10-17 11:39:59.999999744,0.84,4.5455
2022-10-17 11:50:00.000000000,0.83,4.7619
2022-10-17 12:00:00.000000000,0.87,5.0
2022-10-17 12:10:00.000000000,0.85,5.0
2022-10-17 12:20:00.000000256,0.9,5.0
2022-10-17 12:30:00.000000000,0.95,5.2632
2022-10-17 12:40:00.000000000,0.91,5.0
2022-10-17 12:50:00.000000000,0.9,5.0
2022-10-17 13:00:00.000000000,0.92,5.0
2022-10-17 13:09:59.999999744,0.94,5.2632
2022-10-17 13:20:00.000000000,0.99,5.0
2022-10-17 13:30:00.000000000,1.01,4.7619
2022-10-17 13:40:00.000000000,0.97,5.2632
2022-10-17 13:50:00.000000256,0.99,5.2632
2022-10-17 14:00:00.000000000,1.02,5.2632
2022-10-17 14:10:00.000000000,1.1,5.2632
2022-10-17 14:20:00.000000000,1.14,5.0
2022-10-17 14:30:00.000000000,1.14,5.0
2022-10-17 14:39:59.999999744,1.13,5.2632
2022-10-17 14:50:00.000000000,1.07,5.2632
2022-10-17 15:00:00.000000000,1.05,5.2632
2022-10-17 15:10:00.000000000,1.09,5.2632
2022-10-17 15:20:00.000000256,1.12,5.2632
2022-10-17 15:30:00.000000000,1.15,5.5556
2022-10-17 15:40:00.000000000,1.13,5.2632
2022-10-17 15:50:00.000000000,1.12,5.2632
2022-10-17 16:00:00.000000000,1.17,5.5556
2022-10-17 16:09:59.999999744,1.18,5.5556
2022-10-17 16:20:00.000000000,1.1,5.2632
2022-10-17 16:30:00.000000000,1.08,5.2632
2022-10-17 16:40:00.000000000,1.15,5.2632
2022-10-17 16:50:00.000000256,1.16,5.0
2022-10-17 17:00:00.000000000,1.13,5.0
2022-10-17 17:10:00.000000000,1.13,5.5556
2022-10-17 17:20:00.000000000,1.13,5.0
2022-10-17 17:30:00.000000000,1.17,5.2632
2022-10-17 17:39:59.999999744,1.2,5.5556
2022-10-17 17:50:00.000000000,1.17,5.5556
2022-10-17 18:00:00.000000000,1.17,5.0
2022-10-17 18:10:00.000000000,1.19,5.2632
2022-10-17 18:20:00.000000256,1.18,5.2632
2022-10-17 18:30:00.000000000,1.15,5.2632
2022-10-17 18:40:00.000000000,1.18,5.2632
2022-10-17 18:50:00.000000000,1.21,5.2632
2022-10-17 19:00:00.000000000,1.13,5.2632
2022-10-17 19:09:59.999999744,1.09,5.0
2022-10-17 19:20:00.000000000,1.13,5.0
2022-10-17 19:30:00.000000000,1.1,5.2632
2022-10-17 19:40:00.000000000,1.08,4.7619
2022-10-17 19:50:00.000000256,1.12,4.7619
2022-10-17 20:00:00.000000000,1.13,5.0
2022-10-17 20:10:00.000000000,1.11,5.0
2022-10-17 20:20:00.000000000,1.1,5.2632
2022-10-17 20:30:00.000000000,1.1,5.2632
2022-10-17 20:39:59.999999744,1.06,5.2632
2022-10-17 20:50:00.000000000,1.04,5.2632
2022-10-17 21:00:00.000000000,1.02,5.2632
2022-10-17 21:10:00.000000000,0.98,5.2632
2022-10-17 21:20:00.000000256,1.0,5.2632
2022-10-17 21:30:00.000000000,1.01,5.2632
2022-10-17 21:40:00.000000000,0.97,5.2632
2022-10-17 21:50:00.000000000,0.93,5.0
2022-10-17 22:00:00.000000000,1.0,5.0
2022-10-17 22:09:59.999999744,1.0,5.0
2022-10-17 22:20:00.000000000,0.91,5.0
2022-10-17 22:30:00.000000000,0.91,5.0
2022-10-17 22:40:00.000000000,0.96,5.2632
2022-10-17 22:50:00.000000256,0.92,5.2632
2022-10-17 23:00:00.000000000,0.84,5.2632
2022-10-17 23:10:00.000000000,0.88,5.2632
2022-10-17 23:20:00.000000000,0.94,5.2632
2022-10-17 23:30:00.000000000,0.91,5.2632
2022-10-17 23:39:59.999999744,0.88,5.2632
2022-10-17 23:50:00.000000000,0.92,5.0
2022-10-18 00:00:00.000000000,0.92,5.0
2022-10-18 00:10:00.000000000,0.91,5.2632
2022-10-18 00:20:00.000000256,0.89,5.2632
2022-10-18 00:30:00.000000000,0.86,5.2632
2022-10-18 00:40:00.000000000,0.83,12.5
2022-10-18 00:50:00.000000000,0.82,5.2632
2022-10-18 01:00:00.000000000,0.84,5.0
2022-10-18 01:09:59.999999744,0.8,5.5556
2022-10-18 01:20:00.000000000,0.78,5.2632
2022-10-18 01:30:00.000000000,0.83,5.2632
2022-10-18 01:40:00.000000000,0.86,5.0
2022-10-18 01:50:00.000000256,0.88,5.0
2022-10-18 02:00:00.000000000,0.87,5.2632
2022-10-18 02:10:00.000000000,0.85,5.2632
2022-10-18 02:20:00.000000000,0.85,5.2632
2022-10-18 02:30:00.000000000,0.9,5.2632
2022-10-18 02:39:59.999999744,0.89,5.2632
2022-10-18 02:50:00.000000000,0.88,5.2632
2022-10-18 03:00:00.000000000,0.87,4.0
2022-10-18 03:10:00.000000000,0.88,5.2632
2022-10-18 03:20:00.000000256,0.89,3.8462
2022-10-18 03:30:00.000000000,0.9,4.0
2022-10-18 03:40:00.000000000,0.93,5.0
2022-10-18 03:50:00.000000000,0.91,5.0
2022-10-18 04:00:00.000000000,0.87,4.1667
2022-10-18 04:09:59.999999744,0.91,4.7619
2022-10-18 04:20:00.000000000,0.92,4.7619
2022-10-18 04:30:00.000000000,0.92,4.1667
2022-10-18 04:40:00.000000000,0.89,4.1667
2022-10-18 04:50:00.000000256,0.9,4.5455
2022-10-18 05:00:00.000000000,0.92,4.5455
2022-10-18 05:10:00.000000000,0.94,4.5455
2022-10-18 05:20:00.000000000,0.94,4.5455
2022-10-18 05:30:00.000000000,0.9,4.1667
2022-10-18 05:39:59.999999744,0.9,4.1667
2022-10-18 05:50:00.000000000,0.86,4.3478
2022-10-18 06:00:00.000000000,0.84,4.5455
2022-10-18 06:10:00.000000000,0.89,4.3478
2022-10-18 06:20:00.000000256,0.87,4.7619
2022-10-18 06:30:00.000000000,0.84,4.1667
2022-10-18 06:40:00.000000000,0.91,4.1667
2022-10-18 06:50:00.000000000,0.96,4.7619
2022-10-18 07:00:00.000000000,0.95,12.5
2022-10-18 07:09:59.999999744,0.9,12.5
2022-10-18 07:20:00.000000000,0.88,4.0
2022-10-18 07:30:00.000000000,0.9,4.3478
2022-10-18 07:40:00.000000000,0.89,14.2857
2022-10-18 07:50:00.000000256,0.89,4.7619
2022-10-18 08:00:00.000000000,0.92,4.7619
2022-10-18 08:10:00.000000000,0.92,12.5
2022-10-18 08:20:00.000000000,0.9,12.5
2022-10-18 08:30:00.000000000,0.91,12.5
2022-10-18 08:39:59.999999744,0.92,12.5
2022-10-18 08:50:00.000000000,0.88,12.5
2022-10-18 09:00:00.000000000,0.83,12.5
2022-10-18 09:10:00.000000000,0.83,12.5
2022-10-18 09:20:00.000000256,0.84,12.5
2022-10-18 09:30:00.000000000,0.83,4.7619
2022-10-18 09:40:00.000000000,0.9,12.5
2022-10-18 09:50:00.000000000,0.91,12.5
2022-10-18 10:00:00.000000000,0.87,12.5
2022-10-18 10:09:59.999999744,0.88,12.5
2022-10-18 10:20:00.000000000,0.89,12.5
2022-10-18 10:30:00.000000000,0.85,12.5
2022-10-18 10:40:00.000000000,0.87,11.1111
2022-10-18 10:50:00.000000256,0.9,12.5
2022-10-18 11:00:00.000000000,0.85,12.5
2022-10-18 11:10:00.000000000,0.85,12.5
2022-10-18 11:20:00.000000000,0.91,12.5
2022-10-18 11:30:00.000000000,0.94,12.5
2022-10-18 11:39:59.999999744,0.9,11.1111
2022-10-18 11:50:00.000000000,0.9,11.1111
2022-10-18 12:00:00.000000000,0.92,11.1111
2022-10-18 12:10:00.000000000,0.88,11.1111
2022-10-18 12:20:00.000000256,0.87,11.1111
2022-10-18 12:30:00.000000000,0.88,12.5
2022-10-18 12:40:00.000000000,0.87,12.5
2022-10-18 12:50:00.000000000,0.88,4.3478
2022-10-18 13:00:00.000000000,0.88,4.5455
2022-10-18 13:09:59.999999744,0.87,4.1667
2022-10-18 13:20:00.000000000,0.89,11.1111
2022-10-18 13:30:00.000000000,0.92,11.1111
2022-10-18 13:40:00.000000000,0.91,11.1111
2022-10-18 13:50:00.000000256,0.86,11.1111
2022-10-18 14:00:00.000000000,0.87,12.5
2022-10-18 14:10:00.000000000,0.94,12.5
2022-10-18 14:20:00.000000000,0.91,12.5
2022-10-18 14:30:00.000000000,0.88,12.5
2022-10-18 14:39:59.999999744,0.89,12.5
2022-10-18 14:50:00.000000000,0.86,10.0
2022-10-18 15:00:00.000000000,0.86,11.1111
2022-10-18 15:10:00.000000000,0.86,10.0
2022-10-18 15:20:00.000000256,0.84,11.1111
2022-10-18 15:30:00.000000000,0.89,12.5
2022-10-18 15:40:00.000000000,0.9,11.1111
2022-10-18 15:50:00.000000000,0.91,12.5
2022-10-18 16:00:00.000000000,0.94,12.5
2022-10-18 16:09:59.999999744,0.87,11.1111
2022-10-18 16:20:00.000000000,0.82,12.5
2022-10-18 16:30:00.000000000,0.84,12.5
2022-10-18 16:40:00.000000000,0.86,12.5
2022-10-18 16:50:00.000000256,0.86,11.1111
2022-10-18 17:00:00.000000000,0.87,10.0
2022-10-18 17:10:00.000000000,0.88,5.5556
2022-10-18 17:20:00.000000000,0.89,10.0
2022-10-18 17:30:00.000000000,0.88,11.1111
2022-10-18 17:39:59.999999744,0.95,11.1111
2022-10-18 17:50:00.000000000,0.95,11.1111
2022-10-18 18:00:00.000000000,0.86,5.5556
2022-10-18 18:10:00.000000000,0.86,5.5556
2022-10-18 18:20:00.000000256,0.86,11.1111
2022-10-18 18:30:00.000000000,0.86,11.1111
2022-10-18 18:40:00.000000000,0.92,12.5
2022-10-18 18:50:00.000000000,0.89,11.1111
2022-10-18 19:00:00.000000000,0.88,11.1111
2022-10-18 19:09:59.999999744,0.89,12.5
2022-10-18 19:20:00.000000000,0.86,11.1111
2022-10-18 19:30:00.000000000,0.86,11.1111
2022-10-18 19:40:00.000000000,0.91,12.5
2022-10-18 19:50:00.000000256,0.91,12.5
2022-10-18 20:00:00.000000000,0.86,5.5556
2022-10-18 20:10:00.000000000,0.89,12.5
2022-10-18 20:20:00.000000000,0.87,12.5
2022-10-18 20:30:00.000000000,0.83,11.1111
2022-10-18 20:39:59.999999744,0.82,11.1111
2022-10-18 20:50:00.000000000,0.82,11.1111
2022-10-18 21:00:00.000000000,0.83,11.1111
2022-10-18 21:10:00.000000000,0.86,11.1111
2022-10-18 21:20:00.000000256,0.87,11.1111
2022-10-18 21:30:00.000000000,0.85,11.1111
2022-10-18 21:40:00.000000000,0.87,11.1111
2022-10-18 21:50:00.000000000,0.92,11.1111
2022-10-18 22:00:00.000000000,0.91,11.1111
2022-10-18 22:09:59.999999744,0.91,11.1111
2022-10-18 22:20:00.000000000,0.92,11.1111
2022-10-18 22:30:00.000000000,0.92,11.1111
2022-10-18 22:40:00.000000000,0.91,11.1111
2022-10-18 22:50:00.000000256,0.94,11.1111
2022-10-18 23:00:00.000000000,0.93,11.1111
2022-10-18 23:10:00.000000000,0.87,11.1111
2022-10-18 23:20:00.000000000,0.85,6.6667
2022-10-18 23:30:00.000000000,0.87,11.1111
2022-10-18 23:39:59.999999744,0.92,11.1111
2022-10-18 23:50:00.000000000,0.9,11.1111
2022-10-19 00:00:00.000000000,0.88,11.1111
2022-10-19 00:10:00.000000000,0.89,11.1111
2022-10-19 00:20:00.000000256,0.88,11.1111
2022-10-19 00:30:00.000000000,0.89,11.1111
2022-10-19 00:40:00.000000000,0.89,11.1111
2022-10-19 00:50:00.000000000,0.87,11.1111
2022-10-19 01:00:00.000000000,0.89,11.1111
2022-10-19 01:09:59.999999744,0.86,11.1111
2022-10-19 01:20:00.000000000,0.81,11.1111
2022-10-19 01:30:00.000000000,0.85,11.1111
2022-10-19 01:40:00.000000000,0.89,11.1111
2022-10-19 01:50:00.000000256,0.9,11.1111
2022-10-19 02:00:00.000000000,0.92,11.1111
2022-10-19 02:10:00.000000000,0.87,10.0
2022-10-19 02:20:00.000000000,0.84,10.0
2022-10-19 02:30:00.000000000,0.86,10.0
2022-10-19 02:39:59.999999744,0.84,10.0
2022-10-19 02:50:00.000000000,0.84,11.1111
2022-10-19 03:00:00.000000000,0.87,11.1111
2022-10-19 03:10:00.000000000,0.92,10.0
2022-10-19 03:20:00.000000256,0.9,10.0
2022-10-19 03:30:00.000000000,0.9,10.0
2022-10-19 03:40:00.000000000,0.91,11.1111
2022-10-19 03:50:00.000000000,0.92,10.0
2022-10-19 04:00:00.000000000,0.89,10.0
2022-10-19 04:09:59.999999744,0.89,10.0
2022-10-19 04:20:00.000000000,0.9,10.0
2022-10-19 04:30:00.000000000,0.9,10.0
2022-10-19 04:40:00.000000000,0.97,7.6923
2022-10-19 04:50:00.000000256,0.96,10.0
2022-10-19 05:00:00.000000000,0.97,10.0
2022-10-19 05:10:00.000000000,0.97,10.0
2022-10-19 05:20:00.000000000,0.94,10.0
2022-10-19 05:30:00.000000000,0.94,10.0
2022-10-19 05:39:59.999999744,0.99,10.0
2022-10-19 05:50:00.000000000,1.01,10.0
2022-10-19 06:00:00.000000000,0.94,10.0
2022-10-19 06:10:00.000000000,0.91,10.0
2022-10-19 06:20:00.000000256,0.93,10.0
2022-10-19 06:30:00.000000000,0.92,10.0
2022-10-19 06:40:00.000000000,0.91,7.1429
2022-10-19 06:50:00.000000000,0.93,7.1429
2022-10-19 07:00:00.000000000,0.94,11.1111
2022-10-19 07:09:59.999999744,0.94,7.1429
2022-10-19 07:20:00.000000000,1.02,10.0
2022-10-19 07:30:00.000000000,1.05,10.0
2022-10-19 07:40:00.000000000,1.02,7.1429
2022-10-19 07:50:00.000000256,0.99,7.1429
2022-10-19 08:00:00.000000000,0.99,7.1429
2022-10-19 08:10:00.000000000,1.04,7.1429
2022-10-19 08:20:00.000000000,1.07,7.1429
2022-10-19 08:30:00.000000000,1.07,10.0
2022-10-19 08:39:59.999999744,1.06,10.0
2022-10-19 08:50:00.000000000,1.07,7.1429
2022-10-19 09:00:00.000000000,1.09,10.0
2022-10-19 09:10:00.000000000,1.09,10.0
2022-10-19 09:20:00.000000256,1.1,11.1111
2022-10-19 09:30:00.000000000,1.13,10.0
2022-10-19 09:40:00.000000000,1.14,10.0
2022-10-19 09:50:00.000000000,1.15,10.0
2022-10-19 10:00:00.000000000,1.13,10.0
2022-10-19 10:09:59.999999744,1.18,10.0
2022-10-19 10:20:00.000000000,1.21,10.0
2022-10-19 10:30:00.000000000,1.17,10.0
2022-10-19 10:40:00.000000000,1.14,10.0
2022-10-19 10:50:00.000000256,1.15,9.0909
2022-10-19 11:00:00.000000000,1.28,10.0
2022-10-19 11:10:00.000000000,1.28,9.0909
2022-10-19 11:20:00.000000000,1.2,8.3333
2022-10-19 11:30:00.000000000,1.25,9.0909
2022-10-19 11:39:59.999999744,1.25,9.0909
2022-10-19 11:50:00.000000000,1.25,8.3333
2022-10-19 12:00:00.000000000,1.31,8.3333
2022-10-19 12:10:00.000000000,1.32,8.3333
2022-10-19 12:20:00.000000256,1.29,7.6923
2022-10-19 12:30:00.000000000,1.34,7.6923
2022-10-19 12:40:00.000000000,1.4,8.3333
2022-10-19 12:50:00.000000000,1.45,8.3333
2022-10-19 13:00:00.000000000,1.47,8.3333
2022-10-19 13:09:59.999999744,1.39,8.3333
2022-10-19 13:20:00.000000000,1.37,4.0
2022-10-19 13:30:00.000000000,1.36,4.0
2022-10-19 13:40:00.000000000,1.3,8.3333
2022-10-19 13:50:00.000000256,1.31,8.3333
2022-10-19 14:00:00.000000000,1.27,8.3333
2022-10-19 14:10:00.000000000,1.23,10.0
