TIME,VHM0,VTZA,VMDR,VTPK
2022-11-12 19:40:00.000000000,0.46,3.4,190.0,2.7027
2022-11-12 19:50:00.000000256,0.45,3.5,192.0,3.7037
2022-11-12 20:00:00.000000000,0.46,3.5,188.0,3.5714
2022-11-12 20:10:00.000000000,0.44,3.6,205.0,3.5714
2022-11-12 20:20:00.000000000,0.43,3.5,207.0,4.0
2022-11-12 20:30:00.000000000,0.42,3.6,194.0,4.0
2022-11-12 20:39:59.999999744,0.4,3.6,203.0,3.8462
2022-11-12 20:50:00.000000000,0.41,3.6,220.0,9.0909
2022-11-12 21:00:00.000000000,0.41,3.7,200.0,9.0909
2022-11-12 21:10:00.000000000,0.4,3.6,192.0,9.0909
2022-11-12 21:20:00.000000256,0.4,3.7,236.0,9.0909
2022-11-12 21:30:00.000000000,0.41,3.6,252.0,10.0
2022-11-12 21:40:00.000000000,0.41,3.6,241.0,4.0
2022-11-12 21:50:00.000000000,0.39,3.8,257.0,4.1667
2022-11-12 22:00:00.000000000,0.4,4.0,282.0,9.0909
2022-11-12 22:09:59.999999744,0.41,4.1,266.0,4.1667
2022-11-12 22:20:00.000000000,0.43,4.0,251.0,4.1667
2022-11-12 22:30:00.000000000,0.42,4.0,259.0,9.0909
2022-11-12 22:40:00.000000000,0.4,3.9,256.0,4.1667
2022-11-12 22:50:00.000000256,0.37,4.0,255.0,4.1667
2022-11-12 23:00:00.000000000,0.38,3.9,260.0,4.1667
2022-11-12 23:10:00.000000000,0.4,4.1,260.0,4.0
2022-11-12 23:20:00.000000000,0.38,4.2,260.0,3.8462
2022-11-12 23:30:00.000000000,0.39,4.0,258.0,4.3478
2022-11-12 23:39:59.999999744,0.39,4.1,263.0,4.3478
2022-11-12 23:50:00.000000000,0.39,3.9,251.0,4.3478
2022-11-13 00:00:00.000000000,0.39,3.7,245.0,4.5455
2022-11-13 00:10:00.000000000,0.39,3.8,244.0,9.0909
2022-11-13 00:20:00.000000256,0.4,3.9,252.0,4.3478
2022-11-13 00:30:00.000000000,0.41,4.0,262.0,9.0909
2022-11-13 00:40:00.000000000,0.41,3.9,262.0,9.0909
2022-11-13 00:50:00.000000000,0.4,4.0,253.0,9.0909
2022-11-13 01:00:00.000000000,0.41,3.9,243.0,4.5455
2022-11-13 01:09:59.999999744,0.41,3.8,238.0,4.5455
2022-11-13 01:20:00.000000000,0.4,3.7,244.0,9.0909
2022-11-13 01:30:00.000000000,0.38,3.8,252.0,9.0909
2022-11-13 01:40:00.000000000,0.37,3.8,259.0,9.0909
2022-11-13 01:50:00.000000256,0.38,3.9,258.0,9.0909
2022-11-13 02:00:00.000000000,0.39,4.1,250.0,5.8824
2022-11-13 02:10:00.000000000,0.39,3.9,261.0,4.3478
2022-11-13 02:20:00.000000000,0.36,4.0,265.0,12.5
2022-11-13 02:30:00.000000000,0.35,4.0,259.0,9.0909
2022-11-13 02:39:59.999999744,0.36,3.9,262.0,9.0909
2022-11-13 02:50:00.000000000,0.36,3.9,264.0,4.1667
2022-11-13 03:00:00.000000000,0.36,3.7,266.0,4.1667
2022-11-13 03:10:00.000000000,0.37,3.8,267.0,4.1667
2022-11-13 03:20:00.000000256,0.38,3.9,270.0,12.5
2022-11-13 03:30:00.000000000,0.38,3.9,262.0,12.5
2022-11-13 03:40:00.000000000,0.39,3.8,259.0,4.1667
2022-11-13 03:50:00.000000000,0.39,3.7,278.0,12.5
2022-11-13 04:00:00.000000000,0.39,3.5,281.0,12.5
2022-11-13 04:09:59.999999744,0.38,3.5,271.0,3.7037
2022-11-13 04:20:00.000000000,0.39,3.7,275.0,10.0
2022-11-13 04:30:00.000000000,0.4,3.7,267.0,4.0
2022-11-13 04:40:00.000000000,0.42,3.7,258.0,4.3478
2022-11-13 04:50:00.000000256,0.43,3.7,262.0,3.8462
2022-11-13 05:00:00.000000000,0.45,3.6,249.0,4.5455
2022-11-13 05:10:00.000000000,0.46,3.6,239.0,4.5455
2022-11-13 05:20:00.000000000,0.41,3.6,260.0,7.1429
2022-11-13 05:30:00.000000000,0.43,3.6,93.0,2.3256
2022-11-13 05:39:59.999999744,0.45,3.3,110.0,2.5
2022-11-13 05:50:00.000000000,0.45,3.3,112.0,2.5
2022-11-13 06:00:00.000000000,0.45,3.3,107.0,2.439
2022-11-13 06:10:00.000000000,0.44,3.3,127.0,2.1739
2022-11-13 06:20:00.000000256,0.42,3.3,113.0,12.5
2022-11-13 06:30:00.000000000,0.4,3.5,53.0,11.1111
2022-11-13 06:40:00.000000000,0.39,3.5,49.0,11.1111
2022-11-13 06:50:00.000000000,0.39,3.5,30.0,11.1111
2022-11-13 07:00:00.000000000,0.36,3.4,33.0,12.5
2022-11-13 07:09:59.999999744,0.36,3.4,56.0,12.5
2022-11-13 07:20:00.000000000,0.37,3.5,40.0,12.5
2022-11-13 07:30:00.000000000,0.37,3.6,32.0,11.1111
2022-11-13 07:40:00.000000000,0.36,3.7,38.0,11.1111
2022-11-13 07:50:00.000000256,0.34,3.8,16.0,11.1111
2022-11-13 08:00:00.000000000,0.37,3.7,4.0,3.5714
2022-11-13 08:10:00.000000000,0.38,3.6,13.0,3.5714
2022-11-13 08:20:00.000000000,0.36,3.8,26.0,11.1111
2022-11-13 08:30:00.000000000,0.36,4.0,29.0,12.5
2022-11-13 08:39:59.999999744,0.36,4.2,26.0,11.1111
2022-11-13 08:50:00.000000000,0.36,3.9,36.0,11.1111
2022-11-13 09:00:00.000000000,0.37,3.9,31.0,12.5
2022-11-13 09:10:00.000000000,0.38,3.9,25.0,12.5
2022-11-13 09:20:00.000000256,0.38,3.8,28.0,3.4483
2022-11-13 09:30:00.000000000,0.38,3.7,29.0,11.1111
2022-11-13 09:40:00.000000000,0.39,3.7,24.0,3.4483
2022-11-13 09:50:00.000000000,0.4,3.7,23.0,3.4483
2022-11-13 10:00:00.000000000,0.4,3.6,24.0,11.1111
2022-11-13 10:09:59.999999744,0.42,3.7,24.0,11.1111
2022-11-13 10:20:00.000000000,0.43,3.7,30.0,3.2258
2022-11-13 10:30:00.000000000,0.46,3.6,31.0,3.2258
2022-11-13 10:40:00.000000000,0.44,3.7,32.0,10.0
2022-11-13 10:50:00.000000256,0.46,3.5,36.0,11.1111
2022-11-13 11:00:00.000000000,0.47,3.5,41.0,2.9412
2022-11-13 11:10:00.000000000,0.46,3.5,47.0,3.0303
2022-11-13 11:20:00.000000000,0.48,3.5,45.0,2.9412
2022-11-13 11:30:00.000000000,0.49,3.5,44.0,11.1111
2022-11-13 11:39:59.999999744,0.48,3.4,42.0,11.1111
2022-11-13 11:50:00.000000000,0.48,3.4,44.0,11.1111
2022-11-13 12:00:00.000000000,0.47,3.5,43.0,2.9412
2022-11-13 12:10:00.000000000,0.49,3.4,41.0,11.1111
2022-11-13 12:20:00.000000256,0.51,3.3,42.0,2.7778
2022-11-13 12:30:00.000000000,0.51,3.3,38.0,11.1111
2022-11-13 12:40:00.000000000,0.53,3.3,44.0,11.1111
2022-11-13 12:50:00.000000000,0.54,3.3,46.0,2.6316
2022-11-13 13:00:00.000000000,0.56,3.3,41.0,2.9412
2022-11-13 13:09:59.999999744,0.59,3.3,45.0,3.125
2022-11-13 13:20:00.000000000,0.58,3.4,48.0,3.125
2022-11-13 13:30:00.000000000,0.58,3.3,49.0,2.8571
2022-11-13 13:40:00.000000000,0.56,3.2,47.0,3.2258
2022-11-13 13:50:00.000000256,0.52,3.3,46.0,3.2258
2022-11-13 14:00:00.000000000,0.54,3.3,45.0,3.2258
2022-11-13 14:10:00.000000000,0.55,3.3,42.0,3.2258
2022-11-13 14:20:00.000000000,0.55,3.2,45.0,3.2258
2022-11-13 14:30:00.000000000,0.56,3.1,46.0,3.3333
2022-11-13 14:39:59.999999744,0.52,3.2,47.0,3.3333
2022-11-13 14:50:00.000000000,0.51,3.2,50.0,3.5714
2022-11-13 15:00:00.000000000,0.54,3.3,51.0,3.125
2022-11-13 15:10:00.000000000,0.57,3.4,53.0,3.4483
2022-11-13 15:20:00.000000256,0.6,3.3,56.0,3.7037
2022-11-13 15:30:00.000000000,0.6,3.2,53.0,3.7037
2022-11-13 15:40:00.000000000,0.58,3.2,48.0,3.4483
2022-11-13 15:50:00.000000000,0.58,3.3,46.0,3.7037
2022-11-13 16:00:00.000000000,0.6,3.3,45.0,3.7037
2022-11-13 16:09:59.999999744,0.6,3.3,42.0,3.7037
2022-11-13 16:20:00.000000000,0.59,3.4,40.0,3.8462
2022-11-13 16:30:00.000000000,0.57,3.5,36.0,3.7037
2022-11-13 16:40:00.000000000,0.54,3.6,30.0,3.7037
2022-11-13 16:50:00.000000256,0.53,3.6,28.0,3.8462
2022-11-13 17:00:00.000000000,0.53,3.5,25.0,3.8462
2022-11-13 17:10:00.000000000,0.54,3.4,29.0,3.8462
2022-11-13 17:20:00.000000000,0.53,3.4,33.0,3.8462
2022-11-13 17:30:00.000000000,0.53,3.5,33.0,4.0
2022-11-13 17:39:59.999999744,0.55,3.6,36.0,3.8462
2022-11-13 17:50:00.000000000,0.56,3.6,41.0,3.5714
2022-11-13 18:00:00.000000000,0.58,3.7,42.0,4.1667
2022-11-13 18:10:00.000000000,0.57,3.7,42.0,4.3478
2022-11-13 18:20:00.000000256,0.56,3.8,45.0,4.3478
2022-11-13 18:30:00.000000000,0.58,4.0,41.0,4.7619
2022-11-13 18:40:00.000000000,0.59,3.9,37.0,4.7619
2022-11-13 18:50:00.000000000,0.58,3.9,38.0,4.3478
2022-11-13 19:00:00.000000000,0.55,3.9,39.0,11.1111
2022-11-13 19:09:59.999999744,0.55,4.0,41.0,4.7619
2022-11-13 19:20:00.000000000,0.61,4.0,41.0,4.7619
2022-11-13 19:30:00.000000000,0.64,4.0,38.0,4.7619
2022-11-13 19:40:00.000000000,0.64,4.0,46.0,4.5455
2022-11-13 19:50:00.000000256,0.66,4.0,47.0,5.0
2022-11-13 20:00:00.000000000,0.69,4.1,43.0,4.7619
2022-11-13 20:10:00.000000000,0.7,4.1,47.0,4.7619
2022-11-13 20:20:00.000000000,0.71,4.2,44.0,4.5455
2022-11-13 20:30:00.000000000,0.73,4.1,44.0,5.0
2022-11-13 20:39:59.999999744,0.75,4.2,42.0,4.5455
2022-11-13 20:50:00.000000000,0.77,4.2,41.0,5.0
2022-11-13 21:00:00.000000000,0.79,4.1,39.0,5.0
2022-11-13 21:10:00.000000000,0.81,4.2,37.0,5.0
2022-11-13 21:20:00.000000256,0.79,4.2,40.0,5.0
2022-11-13 21:30:00.000000000,0.8,4.2,41.0,5.0
2022-11-13 21:40:00.000000000,0.83,4.3,42.0,4.7619
2022-11-13 21:50:00.000000000,0.81,4.3,44.0,4.5455
2022-11-13 22:00:00.000000000,0.81,4.2,46.0,4.5455
2022-11-13 22:09:59.999999744,0.83,4.2,47.0,4.7619
2022-11-13 22:20:00.000000000,0.82,4.1,47.0,4.5455
2022-11-13 22:30:00.000000000,0.88,4.0,46.0,4.7619
2022-11-13 22:40:00.000000000,1.0,4.1,47.0,4.5455
2022-11-13 22:50:00.000000256,1.04,4.2,49.0,5.0
2022-11-13 23:00:00.000000000,1.0,4.1,49.0,5.0
2022-11-13 23:10:00.000000000,1.01,4.2,47.0,5.0
2022-11-13 23:20:00.000000000,0.98,4.2,47.0,5.0
2022-11-13 23:30:00.000000000,0.96,4.0,48.0,5.0
2022-11-13 23:39:59.999999744,1.01,4.1,48.0,5.0
2022-11-13 23:50:00.000000000,1.0,4.1,50.0,5.0
2022-11-14 00:00:00.000000000,0.98,4.0,51.0,5.0
2022-11-14 00:10:00.000000000,1.02,4.0,49.0,5.2632
2022-11-14 00:20:00.000000256,1.09,4.0,50.0,5.2632
2022-11-14 00:30:00.000000000,1.08,4.0,51.0,5.2632
2022-11-14 00:40:00.000000000,1.09,4.0,52.0,5.2632
2022-11-14 00:50:00.000000000,1.1,4.1,49.0,5.0
2022-11-14 01:00:00.000000000,1.06,4.1,48.0,4.7619
2022-11-14 01:09:59.999999744,1.12,4.2,47.0,5.0
2022-11-14 01:20:00.000000000,1.11,4.1,47.0,5.2632
2022-11-14 01:30:00.000000000,1.0,4.0,51.0,5.2632
2022-11-14 01:40:00.000000000,1.09,4.1,48.0,5.5556
2022-11-14 01:50:00.000000256,1.22,4.2,47.0,5.2632
2022-11-14 02:00:00.000000000,1.23,4.2,46.0,5.2632
2022-11-14 02:10:00.000000000,1.19,4.2,45.0,5.2632
2022-11-14 02:20:00.000000000,1.14,4.2,48.0,5.2632
2022-11-14 02:30:00.000000000,1.14,4.3,49.0,5.2632
2022-11-14 02:39:59.999999744,1.16,4.2,51.0,5.2632
2022-11-14 02:50:00.000000000,1.12,4.1,51.0,5.5556
2022-11-14 03:00:00.000000000,1.03,3.9,51.0,5.5556
2022-11-14 03:10:00.000000000,1.08,4.1,53.0,5.5556
2022-11-14 03:20:00.000000256,1.15,4.1,55.0,5.8824
2022-11-14 03:30:00.000000000,1.08,4.0,59.0,5.8824
2022-11-14 03:40:00.000000000,1.0,3.9,58.0,5.8824
2022-11-14 03:50:00.000000000,0.98,3.8,60.0,5.8824
2022-11-14 04:00:00.000000000,0.97,3.8,62.0,5.8824
2022-11-14 04:09:59.999999744,0.91,3.7,60.0,5.5556
2022-11-14 04:20:00.000000000,0.89,3.8,60.0,5.8824
2022-11-14 04:30:00.000000000,0.9,3.8,59.0,5.8824
2022-11-14 04:40:00.000000000,0.88,3.8,56.0,5.8824
2022-11-14 04:50:00.000000256,0.83,3.9,53.0,5.8824
2022-11-14 05:00:00.000000000,0.85,3.9,56.0,5.8824
2022-11-14 05:10:00.000000000,0.86,3.7,62.0,5.8824
2022-11-14 05:20:00.000000000,0.84,3.6,64.0,6.25
2022-11-14 05:30:00.000000000,0.86,3.7,61.0,5.8824
2022-11-14 05:39:59.999999744,0.84,3.6,64.0,5.8824
2022-11-14 05:50:00.000000000,0.84,3.7,64.0,5.8824
2022-11-14 06:00:00.000000000,0.84,3.9,62.0,6.25
2022-11-14 06:10:00.000000000,0.81,3.8,67.0,6.25
2022-11-14 06:20:00.000000256,0.8,3.7,67.0,6.25
2022-11-14 06:30:00.000000000,0.78,3.8,66.0,6.25
2022-11-14 06:40:00.000000000,0.77,3.9,72.0,6.25
2022-11-14 06:50:00.000000000,0.75,3.7,75.0,5.8824
2022-11-14 07:00:00.000000000,0.73,3.8,74.0,6.25
2022-11-14 07:09:59.999999744,0.73,3.9,74.0,6.25
2022-11-14 07:20:00.000000000,0.72,3.8,75.0,5.8824
2022-11-14 07:30:00.000000000,0.72,3.9,74.0,7.1429
2022-11-14 07:40:00.000000000,0.73,4.0,71.0,6.25
2022-11-14 07:50:00.000000256,0.73,4.1,70.0,6.6667
2022-11-14 08:00:00.000000000,0.75,4.1,66.0,7.1429
2022-11-14 08:10:00.000000000,0.74,4.0,69.0,6.6667
2022-11-14 08:20:00.000000000,0.74,4.0,69.0,6.25
2022-11-14 08:30:00.000000000,0.79,4.1,64.0,6.6667
2022-11-14 08:39:59.999999744,0.84,4.2,67.0,6.6667
2022-11-14 08:50:00.000000000,0.89,4.3,69.0,6.6667
2022-11-14 09:00:00.000000000,0.91,4.2,71.0,6.6667
2022-11-14 09:10:00.000000000,0.91,4.1,70.0,6.25
2022-11-14 09:20:00.000000256,0.91,4.2,68.0,6.25
2022-11-14 09:30:00.000000000,0.92,4.1,71.0,5.5556
2022-11-14 09:40:00.000000000,0.94,4.1,69.0,5.5556
2022-11-14 09:50:00.000000000,0.95,4.2,66.0,5.8824
2022-11-14 10:00:00.000000000,0.99,4.1,61.0,5.8824
2022-11-14 10:09:59.999999744,1.01,4.1,61.0,5.2632
2022-11-14 10:20:00.000000000,0.99,4.0,64.0,5.2632
2022-11-14 10:30:00.000000000,1.0,4.1,57.0,5.2632
2022-11-14 10:40:00.000000000,0.96,4.1,55.0,5.5556
2022-11-14 10:50:00.000000256,0.97,4.0,55.0,5.2632
2022-11-14 11:00:00.000000000,0.98,4.1,53.0,6.25
2022-11-14 11:10:00.000000000,0.97,4.1,52.0,5.8824
2022-11-14 11:20:00.000000000,0.97,4.2,51.0,5.8824
2022-11-14 11:30:00.000000000,1.0,4.1,56.0,5.2632
2022-11-14 11:39:59.999999744,1.05,4.2,54.0,6.25
2022-11-14 11:50:00.000000000,1.03,4.2,50.0,6.25
2022-11-14 12:00:00.000000000,1.01,4.1,48.0,5.8824
2022-11-14 12:10:00.000000000,1.04,4.0,55.0,5.5556
2022-11-14 12:20:00.000000256,1.03,3.9,61.0,5.5556
2022-11-14 12:30:00.000000000,0.99,3.9,63.0,5.2632
2022-11-14 12:40:00.000000000,1.01,4.0,62.0,5.2632
2022-11-14 12:50:00.000000000,1.01,4.1,59.0,5.5556
2022-11-14 13:00:00.000000000,1.01,3.8,63.0,5.5556
2022-11-14 13:09:59.999999744,0.98,3.8,66.0,5.5556
2022-11-14 13:20:00.000000000,0.96,3.8,67.0,5.5556
2022-11-14 13:30:00.000000000,1.0,4.0,63.0,5.5556
2022-11-14 13:40:00.000000000,1.02,3.9,61.0,5.5556
2022-11-14 13:50:00.000000256,0.99,3.9,62.0,5.5556
2022-11-14 14:00:00.000000000,1.01,3.8,63.0,5.8824
2022-11-14 14:10:00.000000000,1.0,3.7,70.0,5.8824
2022-11-14 14:20:00.000000000,0.94,3.7,77.0,5.5556
2022-11-14 14:30:00.000000000,0.94,3.8,72.0,5.5556
2022-11-14 14:39:59.999999744,0.96,3.9,71.0,5.2632
2022-11-14 14:50:00.000000000,0.92,3.7,79.0,5.5556
2022-11-14 15:00:00.000000000,0.94,3.7,79.0,5.5556
2022-11-14 15:10:00.000000000,0.96,3.6,83.0,5.2632
2022-11-14 15:20:00.000000256,0.94,3.5,86.0,3.2258
2022-11-14 15:30:00.000000000,0.97,3.6,94.0,3.125
2022-11-14 15:40:00.000000000,0.95,3.5,99.0,3.125
2022-11-14 15:50:00.000000000,0.93,3.5,96.0,3.125
2022-11-14 16:00:00.000000000,0.99,3.6,102.0,3.125
2022-11-14 16:09:59.999999744,1.0,3.6,105.0,3.2258
2022-11-14 16:20:00.000000000,0.97,3.5,100.0,3.0303
2022-11-14 16:30:00.000000000,0.93,3.5,101.0,3.0303
2022-11-14 16:40:00.000000000,0.91,3.6,107.0,3.2258
2022-11-14 16:50:00.000000256,0.91,3.5,111.0,3.2258
2022-11-14 17:00:00.000000000,0.89,3.4,108.0,3.3333
2022-11-14 17:10:00.000000000,0.88,3.5,106.0,3.125
2022-11-14 17:20:00.000000000,0.92,3.5,117.0,3.125
2022-11-14 17:30:00.000000000,0.92,3.4,121.0,3.125
2022-11-14 17:39:59.999999744,0.87,3.4,125.0,3.2258
2022-11-14 17:50:00.000000000,0.87,3.3,141.0,3.2258
2022-11-14 18:00:00.000000000,0.88,3.4,143.0,3.2258
2022-11-14 18:10:00.000000000,0.84,3.3,138.0,3.0303
2022-11-14 18:20:00.000000256,0.79,3.3,141.0,3.3333
2022-11-14 18:30:00.000000000,0.74,3.4,137.0,3.3333
2022-11-14 18:40:00.000000000,0.7,3.4,138.0,3.125
2022-11-14 18:50:00.000000000,0.71,3.4,143.0,2.7778
2022-11-14 19:00:00.000000000,0.68,3.3,137.0,3.2258
2022-11-14 19:09:59.999999744,0.65,3.5,120.0,6.25
2022-11-14 19:20:00.000000000,0.68,3.5,124.0,6.25
2022-11-14 19:30:00.000000000,0.7,3.3,139.0,2.9412
2022-11-14 19:40:00.000000000,0.69,3.3,148.0,2.9412
2022-11-14 19:50:00.000000256,0.71,3.4,152.0,3.0303
2022-11-14 20:00:00.000000000,0.69,3.5,148.0,2.7778
2022-11-14 20:10:00.000000000,0.66,3.6,122.0,5.8824
2022-11-14 20:20:00.000000000,0.67,3.5,116.0,5.8824
2022-11-14 20:30:00.000000000,0.68,3.5,129.0,5.5556
2022-11-14 20:39:59.999999744,0.71,3.5,141.0,5.5556
2022-11-14 20:50:00.000000000,0.74,3.5,157.0,6.25
2022-11-14 21:00:00.000000000,0.75,3.5,162.0,6.25
2022-11-14 21:10:00.000000000,0.74,3.5,165.0,5.8824
2022-11-14 21:20:00.000000256,0.76,3.5,171.0,5.8824
2022-11-14 21:30:00.000000000,0.78,3.6,164.0,5.8824
2022-11-14 21:40:00.000000000,0.79,3.6,156.0,5.8824
2022-11-14 21:50:00.000000000,0.79,3.6,158.0,3.125
2022-11-14 22:00:00.000000000,0.79,3.7,170.0,5.5556
2022-11-14 22:09:59.999999744,0.79,3.7,162.0,5.2632
2022-11-14 22:20:00.000000000,0.77,3.8,148.0,5.2632
2022-11-14 22:30:00.000000000,0.8,3.8,152.0,5.5556
2022-11-14 22:40:00.000000000,0.83,3.9,163.0,5.2632
2022-11-14 22:50:00.000000256,0.83,3.7,174.0,5.0
2022-11-14 23:00:00.000000000,0.84,3.6,175.0,3.4483
2022-11-14 23:10:00.000000000,0.85,3.7,173.0,4.3478
2022-11-14 23:20:00.000000000,0.84,3.8,177.0,4.3478
2022-11-14 23:30:00.000000000,0.85,3.7,187.0,4.3478
2022-11-14 23:39:59.999999744,0.89,3.8,189.0,5.2632
2022-11-14 23:50:00.000000000,0.85,3.8,190.0,5.2632
2022-11-15 00:00:00.000000000,0.82,3.8,196.0,5.2632
2022-11-15 00:10:00.000000000,0.79,3.9,196.0,5.5556
2022-11-15 00:20:00.000000256,0.77,3.9,193.0,5.8824
2022-11-15 00:30:00.000000000,0.77,4.0,192.0,5.8824
2022-11-15 00:40:00.000000000,0.82,4.1,191.0,5.2632
2022-11-15 00:50:00.000000000,0.82,4.2,200.0,4.7619
2022-11-15 01:00:00.000000000,0.8,4.1,203.0,4.7619
2022-11-15 01:09:59.999999744,0.81,4.0,197.0,4.7619
2022-11-15 01:20:00.000000000,0.8,3.9,196.0,4.3478
2022-11-15 01:30:00.000000000,0.82,3.9,202.0,5.5556
2022-11-15 01:40:00.000000000,0.83,4.0,207.0,5.5556
2022-11-15 01:50:00.000000256,0.85,3.9,208.0,4.5455
2022-11-15 02:00:00.000000000,0.86,4.0,192.0,5.2632
2022-11-15 02:10:00.000000000,0.79,4.0,183.0,6.6667
2022-11-15 02:20:00.000000000,0.74,4.0,193.0,5.0
2022-11-15 02:30:00.000000000,0.78,4.0,197.0,4.7619
2022-11-15 02:39:59.999999744,0.78,3.8,198.0,4.7619
2022-11-15 02:50:00.000000000,0.72,3.9,198.0,4.7619
2022-11-15 03:00:00.000000000,0.75,4.0,200.0,4.5455
2022-11-15 03:10:00.000000000,0.72,3.8,195.0,4.5455
2022-11-15 03:20:00.000000256,0.7,3.8,198.0,5.0
2022-11-15 03:30:00.000000000,0.72,3.8,203.0,4.7619
2022-11-15 03:40:00.000000000,0.74,3.8,198.0,4.7619
2022-11-15 03:50:00.000000000,0.75,3.8,193.0,4.7619
2022-11-15 04:00:00.000000000,0.74,3.8,194.0,4.7619
2022-11-15 04:09:59.999999744,0.76,3.7,197.0,4.7619
2022-11-15 04:20:00.000000000,0.77,3.6,197.0,5.0
2022-11-15 04:30:00.000000000,0.77,3.5,196.0,5.0
2022-11-15 04:40:00.000000000,0.8,3.7,202.0,4.7619
2022-11-15 04:50:00.000000256,0.83,3.7,207.0,4.7619
2022-11-15 05:00:00.000000000,0.82,3.6,206.0,4.5455
2022-11-15 05:10:00.000000000,0.81,3.5,204.0,4.5455
2022-11-15 05:20:00.000000000,0.84,3.5,207.0,4.5455
2022-11-15 05:30:00.000000000,0.84,3.6,208.0,4.5455
2022-11-15 05:39:59.999999744,0.83,3.6,206.0,4.1667
2022-11-15 05:50:00.000000000,0.82,3.7,208.0,4.1667
2022-11-15 06:00:00.000000000,0.89,3.6,207.0,4.1667
2022-11-15 06:10:00.000000000,0.93,3.5,207.0,4.1667
2022-11-15 06:20:00.000000256,0.92,3.4,208.0,4.1667
2022-11-15 06:30:00.000000000,0.94,3.6,209.0,4.3478
2022-11-15 06:40:00.000000000,0.92,3.6,208.0,4.3478
2022-11-15 06:50:00.000000000,0.92,3.6,208.0,4.7619
2022-11-15 07:00:00.000000000,1.03,3.7,209.0,4.1667
2022-11-15 07:09:59.999999744,1.08,3.8,209.0,4.7619
2022-11-15 07:20:00.000000000,1.07,3.7,208.0,4.0
2022-11-15 07:30:00.000000000,1.07,3.7,208.0,4.5455
2022-11-15 07:40:00.000000000,1.08,3.7,210.0,4.7619
2022-11-15 07:50:00.000000256,1.14,3.7,210.0,4.7619
2022-11-15 08:00:00.000000000,1.17,3.7,209.0,4.7619
2022-11-15 08:10:00.000000000,1.15,3.8,209.0,4.5455
2022-11-15 08:20:00.000000000,1.14,3.8,208.0,4.5455
2022-11-15 08:30:00.000000000,1.15,3.8,206.0,4.7619
2022-11-15 08:39:59.999999744,1.17,3.8,204.0,5.0
2022-11-15 08:50:00.000000000,1.13,3.7,203.0,5.2632
2022-11-15 09:00:00.000000000,1.15,3.9,203.0,5.2632
2022-11-15 09:10:00.000000000,1.19,4.1,203.0,5.5556
2022-11-15 09:20:00.000000256,1.12,3.9,205.0,5.0
2022-11-15 09:30:00.000000000,1.08,4.0,207.0,5.2632
2022-11-15 09:40:00.000000000,1.08,4.1,206.0,5.2632
2022-11-15 09:50:00.000000000,1.12,4.1,208.0,5.2632
2022-11-15 10:00:00.000000000,1.21,4.1,208.0,5.2632
2022-11-15 10:09:59.999999744,1.27,4.3,210.0,5.2632
2022-11-15 10:20:00.000000000,1.31,4.3,210.0,5.2632
2022-11-15 10:30:00.000000000,1.31,4.3,210.0,5.8824
2022-11-15 10:40:00.000000000,1.31,4.4,209.0,5.8824
2022-11-15 10:50:00.000000256,1.4,4.5,210.0,5.8824
2022-11-15 11:00:00.000000000,1.41,4.4,211.0,5.8824
2022-11-15 11:10:00.000000000,1.34,4.4,209.0,6.25
2022-11-15 11:20:00.000000000,1.42,4.5,208.0,6.25
2022-11-15 11:30:00.000000000,1.55,4.4,209.0,6.25
2022-11-15 11:39:59.999999744,1.57,4.4,210.0,5.8824
2022-11-15 11:50:00.000000000,1.55,4.6,210.0,6.25
2022-11-15 12:00:00.000000000,1.6,4.9,211.0,6.25
2022-11-15 12:10:00.000000000,1.61,4.9,211.0,5.8824
2022-11-15 12:20:00.000000256,1.49,4.8,210.0,5.8824
2022-11-15 12:30:00.000000000,1.44,4.7,210.0,6.25
2022-11-15 12:40:00.000000000,1.5,4.7,213.0,6.25
2022-11-15 12:50:00.000000000,1.46,4.8,214.0,6.6667
2022-11-15 13:00:00.000000000,1.39,4.7,213.0,6.25
2022-11-15 13:09:59.999999744,1.37,4.7,213.0,6.6667
2022-11-15 13:20:00.000000000,1.34,4.8,216.0,6.6667
2022-11-15 13:30:00.000000000,1.33,4.8,217.0,6.6667
2022-11-15 13:40:00.000000000,1.36,4.9,217.0,6.25
2022-11-15 13:50:00.000000256,1.41,4.9,216.0,6.25
2022-11-15 14:00:00.000000000,1.45,4.9,217.0,6.6667
2022-11-15 14:10:00.000000000,1.42,4.7,216.0,6.6667
2022-11-15 14:20:00.000000000,1.38,4.7,215.0,6.6667
2022-11-15 14:30:00.000000000,1.44,4.9,215.0,6.6667
2022-11-15 14:39:59.999999744,1.41,4.6,212.0,6.6667
2022-11-15 14:50:00.000000000,1.35,4.4,211.0,6.6667
2022-11-15 15:00:00.000000000,1.39,4.5,208.0,6.6667
2022-11-15 15:10:00.000000000,1.4,4.5,205.0,6.6667
2022-11-15 15:20:00.000000256,1.41,4.6,206.0,6.6667
2022-11-15 15:30:00.000000000,1.41,4.4,204.0,6.6667
2022-11-15 15:40:00.000000000,1.38,4.4,201.0,7.1429
2022-11-15 15:50:00.000000000,1.47,4.5,202.0,7.1429
2022-11-15 16:00:00.000000000,1.48,4.4,199.0,6.6667
2022-11-15 16:09:59.999999744,1.4,4.4,197.0,6.6667
2022-11-15 16:20:00.000000000,1.41,4.4,194.0,6.6667
