TIME,VHM0,VTZA
2022-10-01 10:30:00,0.25,2.92
2022-10-01 11:00:00,0.24,3.04
2022-10-01 11:30:00,0.27,2.93
2022-10-01 12:00:00,0.28,3.22
2022-10-01 12:30:00,0.28,3.07
2022-10-01 13:00:00,0.29,3.01
2022-10-01 13:30:00,0.26,3.2
2022-10-01 14:00:00,0.36,3.41
2022-10-01 14:30:00,0.57,3.96
2022-10-01 15:00:00,0.69,4.14
2022-10-01 15:30:00,0.4,3.63
2022-10-01 16:00:00,0.33,3.58
2022-10-01 16:30:00,0.29,3.45
2022-10-01 17:00:00,0.3,3.49
2022-10-01 17:30:00,0.23,3.49
2022-10-01 18:00:00,0.2,3.41
2022-10-01 18:30:00,0.19,3.2
2022-10-01 19:00:00,0.19,3.22
2022-10-01 19:30:00,0.18,3.32
2022-10-01 20:00:00,0.17,3.32
2022-10-01 20:30:00,0.17,3.34
2022-10-01 21:00:00,0.13,3.4
2022-10-01 21:30:00,0.15,3.32
2022-10-01 22:00:00,0.18,3.21
2022-10-01 22:30:00,0.18,3.01
2022-10-01 23:00:00,0.18,3.06
2022-10-01 23:30:00,0.18,3.07
2022-10-02 00:00:00,0.15,3.19
2022-10-02 00:30:00,0.19,3.15
2022-10-02 01:00:00,0.15,3.1
2022-10-02 01:30:00,0.17,3.5
2022-10-02 02:00:00,0.27,3.28
2022-10-02 02:30:00,0.26,3.47
2022-10-02 03:00:00,0.48,3.96
2022-10-02 03:30:00,0.54,3.92
2022-10-02 04:00:00,0.32,3.41
2022-10-02 04:30:00,0.29,3.39
2022-10-02 05:00:00,0.32,3.5
2022-10-02 05:30:00,0.29,3.27
2022-10-02 06:00:00,0.22,3.11
2022-10-02 06:30:00,0.22,3.24
2022-10-02 07:00:00,0.2,3.11
2022-10-02 07:30:00,0.18,3.32
2022-10-02 08:00:00,0.17,3.29
2022-10-02 08:30:00,0.16,3.48
2022-10-02 09:00:00,0.16,3.14
2022-10-02 09:30:00,0.16,3.09
2022-10-02 10:00:00,0.19,3.12
2022-10-02 10:30:00,0.22,3.09
2022-10-02 11:00:00,0.25,2.97
2022-10-02 11:30:00,0.29,2.91
2022-10-02 12:00:00,0.28,3.06
2022-10-02 12:30:00,0.28,3.08
2022-10-02 13:00:00,0.31,3.07
2022-10-02 13:30:00,0.28,3.12
2022-10-02 14:00:00,0.21,3.29
2022-10-02 14:30:00,0.28,3.11
2022-10-02 15:00:00,0.23,3.19
2022-10-02 15:30:00,0.31,3.57
2022-10-02 16:00:00,0.31,3.49
2022-10-02 16:30:00,0.3,3.61
2022-10-02 17:00:00,0.26,3.43
2022-10-02 17:30:00,0.29,3.56
2022-10-02 18:00:00,0.27,3.54
2022-10-02 18:30:00,0.19,3.43
2022-10-02 19:00:00,0.2,3.39
2022-10-02 19:30:00,0.18,3.71
2022-10-02 20:00:00,0.16,3.7
2022-10-02 20:30:00,0.16,3.41
2022-10-02 21:00:00,0.2,3.64
2022-10-02 21:30:00,0.21,3.48
2022-10-02 22:00:00,0.19,3.51
2022-10-02 22:30:00,0.2,3.34
2022-10-02 23:00:00,0.22,3.25
2022-10-02 23:30:00,0.23,3.19
2022-10-03 00:00:00,0.26,3.24
2022-10-03 00:30:00,0.27,3.23
2022-10-03 01:00:00,0.26,3.35
2022-10-03 01:30:00,0.29,3.22
2022-10-03 02:00:00,0.23,3.19
2022-10-03 02:30:00,0.28,3.28
2022-10-03 03:00:00,0.24,3.31
2022-10-03 03:30:00,0.22,3.59
2022-10-03 04:00:00,0.19,3.6
2022-10-03 04:30:00,0.24,3.64
2022-10-03 05:00:00,0.2,3.85
2022-10-03 05:30:00,0.2,3.81
2022-10-03 06:00:00,0.17,3.84
2022-10-03 06:30:00,0.17,4.03
2022-10-03 07:00:00,0.18,3.99
2022-10-03 07:30:00,0.14,3.85
2022-10-03 08:00:00,0.12,3.76
2022-10-03 08:30:00,0.13,3.66
2022-10-03 09:00:00,0.12,3.13
2022-10-03 09:30:00,0.13,3.38
2022-10-03 10:00:00,0.13,3.0
2022-10-03 10:30:00,0.11,3.59
2022-10-03 11:00:00,0.12,3.4
2022-10-03 11:30:00,0.13,3.13
2022-10-03 12:00:00,0.14,3.21
2022-10-03 12:30:00,0.12,3.38
2022-10-03 13:00:00,0.14,3.31
2022-10-03 13:30:00,0.14,3.35
2022-10-03 14:00:00,0.14,3.48
2022-10-03 14:30:00,0.18,3.08
2022-10-03 15:00:00,0.16,3.63
2022-10-03 15:30:00,0.14,3.49
2022-10-03 16:00:00,0.14,3.17
2022-10-03 16:30:00,0.14,3.65
2022-10-03 17:00:00,0.14,3.41
2022-10-03 17:30:00,0.19,3.2
2022-10-03 18:00:00,0.11,3.26
2022-10-03 18:30:00,0.11,3.57
2022-10-03 19:00:00,0.11,3.17
2022-10-03 19:30:00,0.09,3.32
2022-10-03 20:00:00,0.08,3.51
2022-10-03 20:30:00,0.07,3.93
2022-10-03 21:00:00,0.08,2.96
2022-10-03 21:30:00,0.11,3.01
2022-10-03 22:00:00,0.09,2.73
2022-10-03 22:30:00,0.06,3.14
2022-10-03 23:00:00,0.05,3.71
2022-10-03 23:30:00,0.05,3.64
2022-10-04 00:00:00,0.07,2.86
2022-10-04 00:30:00,0.06,3.02
2022-10-04 01:00:00,0.06,2.88
2022-10-04 01:30:00,0.06,3.12
2022-10-04 02:00:00,0.07,3.49
2022-10-04 02:30:00,0.06,3.33
2022-10-04 03:00:00,0.06,3.48
2022-10-04 03:30:00,0.09,2.78
2022-10-04 04:00:00,0.06,3.33
2022-10-04 04:30:00,0.07,3.34
2022-10-04 05:00:00,0.19,3.11
2022-10-04 05:30:00,0.19,3.09
2022-10-04 06:00:00,0.13,3.0
2022-10-04 06:30:00,0.12,2.66
2022-10-04 07:00:00,0.09,2.7
2022-10-04 07:30:00,0.09,2.91
2022-10-04 08:00:00,0.11,2.85
2022-10-04 08:30:00,0.11,2.8
2022-10-04 09:00:00,0.06,2.78
2022-10-04 09:30:00,0.06,2.73
2022-10-04 10:00:00,0.08,2.49
2022-10-04 10:30:00,0.06,2.53
2022-10-04 11:00:00,0.07,2.59
2022-10-04 11:30:00,0.1,2.64
2022-10-04 12:00:00,0.07,2.73
2022-10-04 12:30:00,0.06,2.7
2022-10-04 13:00:00,0.07,2.55
2022-10-04 13:30:00,0.1,2.65
2022-10-04 14:00:00,0.08,2.68
2022-10-04 14:30:00,0.09,2.7
2022-10-04 15:00:00,0.08,2.44
2022-10-04 15:30:00,0.09,2.58
2022-10-04 16:00:00,0.07,2.9
2022-10-04 16:30:00,0.1,2.93
2022-10-04 17:00:00,0.2,3.0
2022-10-04 17:30:00,0.23,3.18
2022-10-04 18:00:00,0.23,3.35
2022-10-04 18:30:00,0.18,2.94
2022-10-04 19:00:00,0.17,3.1
2022-10-04 19:30:00,0.16,3.14
2022-10-04 20:00:00,0.15,3.16
2022-10-04 20:30:00,0.12,2.95
2022-10-04 21:00:00,0.11,3.09
2022-10-04 21:30:00,0.1,2.84
2022-10-04 22:00:00,0.13,2.81
2022-10-04 22:30:00,0.08,3.11
2022-10-04 23:00:00,0.07,3.21
2022-10-04 23:30:00,0.07,3.2
2022-10-05 00:00:00,0.09,2.84
2022-10-05 00:30:00,0.08,3.16
2022-10-05 01:00:00,0.06,3.03
2022-10-05 01:30:00,0.05,3.18
2022-10-05 02:00:00,0.08,2.81
2022-10-05 02:30:00,0.05,3.14
2022-10-05 03:00:00,0.05,3.26
2022-10-05 03:30:00,0.06,3.2
2022-10-05 04:00:00,0.09,2.95
2022-10-05 04:30:00,0.05,3.39
2022-10-05 05:00:00,0.08,3.16
2022-10-05 05:30:00,0.08,3.37
2022-10-05 06:00:00,0.08,3.34
2022-10-05 06:30:00,0.13,3.53
2022-10-05 07:00:00,0.17,3.34
2022-10-05 07:30:00,0.23,3.37
2022-10-05 08:00:00,0.18,3.38
2022-10-05 08:30:00,0.14,3.09
2022-10-05 09:00:00,0.1,2.93
2022-10-05 09:30:00,0.09,2.93
2022-10-05 10:00:00,0.1,2.91
2022-10-05 10:30:00,0.08,2.7
2022-10-05 11:00:00,0.09,2.8
2022-10-05 11:30:00,0.08,2.71
2022-10-05 12:00:00,0.06,2.51
2022-10-05 12:30:00,0.08,2.54
2022-10-05 13:00:00,0.07,2.6
2022-10-05 13:30:00,0.08,2.5
2022-10-05 14:00:00,0.08,2.39
2022-10-05 14:30:00,0.13,2.62
2022-10-05 15:00:00,0.09,2.79
2022-10-05 15:30:00,0.09,2.44
2022-10-05 16:00:00,0.09,2.32
2022-10-05 16:30:00,0.11,2.67
2022-10-05 17:00:00,0.14,2.82
2022-10-05 17:30:00,0.12,2.41
2022-10-05 18:00:00,0.18,3.03
2022-10-05 18:30:00,0.29,3.1
2022-10-05 19:00:00,0.38,3.2
2022-10-05 19:30:00,0.46,3.59
2022-10-05 20:00:00,0.55,3.67
2022-10-05 20:30:00,0.46,3.35
2022-10-05 21:00:00,0.42,3.31
2022-10-05 21:30:00,0.38,2.94
2022-10-05 22:00:00,0.33,2.87
2022-10-05 22:30:00,0.3,2.85
2022-10-05 23:00:00,0.28,2.76
2022-10-05 23:30:00,0.26,2.79
2022-10-06 00:00:00,0.25,2.9
2022-10-06 00:30:00,0.23,3.06
2022-10-06 01:00:00,0.22,3.12
2022-10-06 01:30:00,0.23,3.02
2022-10-06 02:00:00,0.32,3.0
2022-10-06 02:30:00,0.28,2.87
2022-10-06 03:00:00,0.25,2.9
2022-10-06 03:30:00,0.27,2.9
2022-10-06 04:00:00,0.22,2.9
2022-10-06 04:30:00,0.26,3.02
2022-10-06 05:00:00,0.27,3.13
2022-10-06 05:30:00,0.26,2.95
2022-10-06 06:00:00,0.25,3.09
2022-10-06 06:30:00,0.24,3.12
2022-10-06 07:00:00,0.24,3.06
2022-10-06 07:30:00,0.27,3.31
2022-10-06 08:00:00,0.25,3.35
2022-10-06 08:30:00,0.34,3.42
2022-10-06 09:00:00,0.46,3.65
2022-10-06 09:30:00,0.43,3.68
2022-10-06 10:00:00,0.38,3.56
2022-10-06 10:30:00,0.3,3.69
2022-10-06 11:00:00,0.28,3.43
2022-10-06 11:30:00,0.24,3.56
2022-10-06 12:00:00,0.24,3.41
2022-10-06 12:30:00,0.19,3.39
2022-10-06 13:00:00,0.18,3.54
2022-10-06 13:30:00,0.19,3.35
2022-10-06 14:00:00,0.22,3.06
2022-10-06 14:30:00,0.16,3.3
2022-10-06 15:00:00,0.13,3.13
2022-10-06 15:30:00,0.12,3.24
2022-10-06 16:00:00,0.13,3.18
2022-10-06 16:30:00,0.19,2.91
2022-10-06 17:00:00,0.14,3.03
2022-10-06 17:30:00,0.14,3.02
2022-10-06 18:00:00,0.15,2.85
2022-10-06 18:30:00,0.13,3.24
2022-10-06 19:00:00,0.11,3.13
2022-10-06 19:30:00,0.16,3.4
2022-10-06 20:00:00,0.12,3.24
2022-10-06 20:30:00,0.15,3.59
2022-10-06 21:00:00,0.27,3.99
2022-10-06 21:30:00,0.26,3.63
2022-10-06 22:00:00,0.17,3.27
2022-10-06 22:30:00,0.12,3.11
2022-10-06 23:00:00,0.14,3.16
2022-10-06 23:30:00,0.11,3.18
2022-10-07 00:00:00,0.09,3.13
2022-10-07 00:30:00,0.09,2.88
2022-10-07 01:00:00,0.1,2.96
2022-10-07 01:30:00,0.08,3.1
2022-10-07 02:00:00,0.1,3.14
2022-10-07 02:30:00,0.07,3.15
2022-10-07 03:00:00,0.07,3.01
2022-10-07 03:30:00,0.12,2.84
2022-10-07 04:00:00,0.06,3.33
2022-10-07 04:30:00,0.07,3.28
2022-10-07 05:00:00,0.09,3.04
2022-10-07 05:30:00,0.09,3.0
2022-10-07 06:00:00,0.14,3.12
2022-10-07 06:30:00,0.11,2.82
2022-10-07 07:00:00,0.08,3.02
2022-10-07 07:30:00,0.08,3.34
2022-10-07 08:00:00,0.09,3.02
2022-10-07 08:30:00,0.08,3.33
2022-10-07 09:00:00,0.1,3.11
2022-10-07 09:30:00,0.2,3.49
2022-10-07 10:00:00,0.34,3.7
2022-10-07 10:30:00,0.21,3.4
2022-10-07 11:00:00,0.13,3.04
2022-10-07 11:30:00,0.11,3.12
2022-10-07 12:00:00,0.1,2.88
2022-10-07 12:30:00,0.12,2.78
2022-10-07 13:00:00,0.09,2.85
2022-10-07 13:30:00,0.14,2.86
2022-10-07 14:00:00,0.14,3.23
2022-10-07 14:30:00,0.11,3.08
2022-10-07 15:00:00,0.08,2.94
2022-10-07 15:30:00,0.1,3.1
2022-10-07 16:00:00,0.08,3.15
2022-10-07 16:30:00,0.08,2.9
2022-10-07 17:00:00,0.13,2.92
2022-10-07 17:30:00,0.09,3.09
2022-10-07 18:00:00,0.09,3.13
2022-10-07 18:30:00,0.08,3.2
2022-10-07 19:00:00,0.06,3.07
2022-10-07 19:30:00,0.07,3.3
2022-10-07 20:00:00,0.08,3.24
2022-10-07 20:30:00,0.08,3.25
2022-10-07 21:00:00,0.14,3.15
2022-10-07 21:30:00,0.31,4.32
2022-10-07 22:00:00,0.49,4.34
2022-10-07 22:30:00,0.38,3.85
2022-10-07 23:00:00,0.31,3.79
2022-10-07 23:30:00,0.24,3.29
2022-10-08 00:00:00,0.22,3.43
2022-10-08 00:30:00,0.24,3.31
2022-10-08 01:00:00,0.24,2.91
2022-10-08 01:30:00,0.29,3.07
2022-10-08 02:00:00,0.27,3.08
2022-10-08 02:30:00,0.27,3.01
2022-10-08 03:00:00,0.27,3.13
2022-10-08 03:30:00,0.28,2.94
2022-10-08 04:00:00,0.21,2.74
2022-10-08 04:30:00,0.23,2.78
2022-10-08 05:00:00,0.26,2.89
2022-10-08 05:30:00,0.27,2.84
2022-10-08 06:00:00,0.29,2.73
2022-10-08 06:30:00,0.28,2.84
2022-10-08 07:00:00,0.27,2.85
2022-10-08 07:30:00,0.31,3.03
2022-10-08 08:00:00,0.43,3.04
2022-10-08 08:30:00,0.35,3.13
2022-10-08 09:00:00,0.38,3.23
2022-10-08 09:30:00,0.31,3.06
2022-10-08 10:00:00,0.27,3.0
2022-10-08 10:30:00,0.36,3.73
2022-10-08 11:00:00,0.54,3.97
2022-10-08 11:30:00,0.36,3.84
2022-10-08 12:00:00,0.36,3.87
2022-10-08 12:30:00,0.34,3.74
2022-10-08 13:00:00,0.29,3.52
2022-10-08 13:30:00,0.3,3.57
2022-10-08 14:00:00,0.25,3.54
2022-10-08 14:30:00,0.21,3.55
2022-10-08 15:00:00,0.22,3.76
2022-10-08 15:30:00,0.19,3.4
2022-10-08 16:00:00,0.14,3.49
2022-10-08 16:30:00,0.14,3.36
2022-10-08 17:00:00,0.16,3.49
2022-10-08 17:30:00,0.17,3.26
2022-10-08 18:00:00,0.17,3.12
2022-10-08 18:30:00,0.2,3.02
2022-10-08 19:00:00,0.19,2.98
2022-10-08 19:30:00,0.18,2.9
2022-10-08 20:00:00,0.13,2.98
2022-10-08 20:30:00,0.14,3.19
2022-10-08 21:00:00,0.17,3.26
2022-10-08 21:30:00,0.21,3.3
2022-10-08 22:00:00,0.22,3.09
2022-10-08 22:30:00,0.14,3.43
2022-10-08 23:00:00,0.15,3.52
2022-10-08 23:30:00,0.19,3.71
2022-10-09 00:00:00,0.16,3.56
2022-10-09 00:30:00,0.13,3.75
2022-10-09 01:00:00,0.14,3.77
2022-10-09 01:30:00,0.14,4.02
2022-10-09 02:00:00,0.1,4.19
2022-10-09 02:30:00,0.08,3.69
2022-10-09 03:00:00,0.08,3.72
2022-10-09 03:30:00,0.08,4.16
2022-10-09 04:00:00,0.08,3.87
2022-10-09 04:30:00,0.08,3.0
2022-10-09 05:00:00,0.06,3.75
2022-10-09 05:30:00,0.08,3.02
2022-10-09 06:00:00,0.07,3.05
2022-10-09 06:30:00,0.08,3.29
2022-10-09 07:00:00,0.09,3.59
2022-10-09 07:30:00,0.09,3.58
2022-10-09 08:00:00,0.08,3.4
2022-10-09 08:30:00,0.07,3.43
2022-10-09 09:00:00,0.09,3.36
2022-10-09 09:30:00,0.08,3.13
2022-10-09 10:00:00,0.11,2.95
2022-10-09 10:30:00,0.09,2.91
2022-10-09 11:00:00,0.12,2.65
2022-10-09 11:30:00,0.12,2.93
2022-10-09 12:00:00,0.13,3.16
2022-10-09 12:30:00,0.14,2.8
2022-10-09 13:00:00,0.12,2.98
2022-10-09 13:30:00,0.13,2.77
2022-10-09 14:00:00,0.1,2.99
2022-10-09 14:30:00,0.08,3.01
2022-10-09 15:00:00,0.07,3.13
2022-10-09 15:30:00,0.05,3.4
2022-10-09 16:00:00,0.06,2.76
2022-10-09 16:30:00,0.05,2.93
2022-10-09 17:00:00,0.06,2.37
2022-10-09 17:30:00,0.05,3.06
2022-10-09 18:00:00,0.06,2.7
2022-10-09 18:30:00,0.06,3.1
2022-10-09 19:00:00,0.07,2.88
2022-10-09 19:30:00,0.1,2.67
2022-10-09 20:00:00,0.07,2.81
2022-10-09 20:30:00,0.06,2.86
2022-10-09 21:00:00,0.05,2.77
2022-10-09 21:30:00,0.05,3.01
2022-10-09 22:00:00,0.07,2.58
2022-10-09 22:30:00,0.06,2.65
2022-10-09 23:00:00,0.05,2.83
2022-10-09 23:30:00,0.05,3.23
2022-10-10 00:00:00,0.08,3.16
2022-10-10 00:30:00,0.07,2.77
2022-10-10 01:00:00,0.08,3.5
2022-10-10 01:30:00,0.06,3.05
2022-10-10 02:00:00,0.05,2.65
2022-10-10 02:30:00,0.04,2.68
2022-10-10 03:00:00,0.05,2.42
2022-10-10 03:30:00,0.05,2.77
2022-10-10 04:00:00,0.06,2.66
2022-10-10 04:30:00,0.07,2.92
2022-10-10 05:00:00,0.06,2.93
2022-10-10 05:30:00,0.13,2.82
2022-10-10 06:00:00,0.09,2.55
2022-10-10 06:30:00,0.06,2.94
2022-10-10 07:00:00,0.09,2.61
2022-10-10 07:30:00,0.13,2.73
2022-10-10 08:00:00,0.07,2.7
2022-10-10 08:30:00,0.06,2.74
2022-10-10 09:00:00,0.06,2.83
2022-10-10 09:30:00,0.08,2.65
2022-10-10 10:00:00,0.07,2.84
2022-10-10 10:30:00,0.07,3.04
2022-10-10 11:00:00,0.08,2.97
2022-10-10 11:30:00,0.09,2.98
2022-10-10 12:00:00,0.18,3.04
2022-10-10 12:30:00,0.25,2.95
2022-10-10 13:00:00,0.32,2.9
2022-10-10 13:30:00,0.25,2.76
2022-10-10 14:00:00,0.26,2.93
2022-10-10 14:30:00,0.26,2.99
2022-10-10 15:00:00,0.25,3.09
2022-10-10 15:30:00,0.28,3.03
2022-10-10 16:00:00,0.3,3.24
2022-10-10 16:30:00,0.24,3.06
2022-10-10 17:00:00,0.24,2.8
2022-10-10 17:30:00,0.26,2.89
2022-10-10 18:00:00,0.34,3.04
2022-10-10 18:30:00,0.3,3.07
2022-10-10 19:00:00,0.28,3.0
2022-10-10 19:30:00,0.34,3.05
2022-10-10 20:00:00,0.37,2.98
2022-10-10 20:30:00,0.39,3.08
2022-10-10 21:00:00,0.26,3.06
2022-10-10 21:30:00,0.45,3.35
2022-10-10 22:00:00,0.4,3.17
2022-10-10 22:30:00,0.31,3.26
2022-10-10 23:00:00,0.32,3.27
2022-10-10 23:30:00,0.3,3.37
2022-10-11 00:00:00,0.28,3.56
2022-10-11 00:30:00,0.25,3.82
2022-10-11 01:00:00,0.31,3.97
2022-10-11 01:30:00,0.3,3.97
2022-10-11 02:00:00,0.25,4.13
2022-10-11 02:30:00,0.27,4.11
2022-10-11 03:00:00,0.24,4.23
2022-10-11 03:30:00,0.22,4.5
2022-10-11 04:00:00,0.18,4.17
2022-10-11 04:30:00,0.18,4.05
2022-10-11 05:00:00,0.14,3.92
2022-10-11 05:30:00,0.12,3.3
2022-10-11 06:00:00,0.13,3.68
2022-10-11 06:30:00,0.13,3.63
2022-10-11 07:00:00,0.16,3.41
2022-10-11 07:30:00,0.17,3.32
2022-10-11 08:00:00,0.19,3.25
2022-10-11 08:30:00,0.2,3.27
2022-10-11 09:00:00,0.21,3.34
2022-10-11 09:30:00,0.19,3.19
2022-10-11 10:00:00,0.2,3.25
2022-10-11 10:30:00,0.19,3.13
2022-10-11 11:00:00,0.2,3.17
2022-10-11 11:30:00,0.19,3.24
2022-10-11 12:00:00,0.18,3.08
2022-10-11 12:30:00,0.16,3.67
2022-10-11 13:00:00,0.17,3.63
2022-10-11 13:30:00,0.24,3.27
2022-10-11 14:00:00,0.22,3.19
2022-10-11 14:30:00,0.16,3.28
2022-10-11 15:00:00,0.13,3.31
2022-10-11 15:30:00,0.11,3.94
2022-10-11 16:00:00,0.13,3.08
2022-10-11 16:30:00,0.11,3.28
2022-10-11 17:00:00,0.13,3.39
2022-10-11 17:30:00,0.09,3.15
2022-10-11 18:00:00,0.1,2.86
2022-10-11 18:30:00,0.09,3.05
2022-10-11 19:00:00,0.08,3.3
2022-10-11 19:30:00,0.08,3.28
2022-10-11 20:00:00,0.09,3.16
2022-10-11 20:30:00,0.1,3.06
2022-10-11 21:00:00,0.13,2.83
2022-10-11 21:30:00,0.15,2.9
2022-10-11 22:00:00,0.13,3.04
2022-10-11 22:30:00,0.14,3.13
2022-10-11 23:00:00,0.11,3.18
2022-10-11 23:30:00,0.1,3.15
2022-10-12 00:00:00,0.11,3.5
2022-10-12 00:30:00,0.1,3.74
2022-10-12 01:00:00,0.1,3.93
2022-10-12 01:30:00,0.13,3.33
2022-10-12 02:00:00,0.09,3.38
2022-10-12 02:30:00,0.09,3.9
2022-10-12 03:00:00,0.08,3.58
2022-10-12 03:30:00,0.11,2.88
2022-10-12 04:00:00,0.07,3.75
2022-10-12 04:30:00,0.07,3.66
2022-10-12 05:00:00,0.08,2.67
2022-10-12 05:30:00,0.07,2.89
2022-10-12 06:00:00,0.11,2.74
2022-10-12 06:30:00,0.07,2.66
2022-10-12 07:00:00,0.06,2.62
2022-10-12 07:30:00,0.09,2.62
2022-10-12 08:00:00,0.11,2.89
2022-10-12 08:30:00,0.07,3.18
2022-10-12 09:00:00,0.09,3.03
2022-10-12 09:30:00,0.09,3.22
2022-10-12 10:00:00,0.1,2.84
2022-10-12 10:30:00,0.08,2.81
2022-10-12 11:00:00,0.09,3.0
2022-10-12 11:30:00,0.09,3.06
2022-10-12 12:00:00,0.1,2.9
2022-10-12 12:30:00,0.08,3.31
2022-10-12 13:00:00,0.08,3.62
2022-10-12 13:30:00,0.13,3.24
2022-10-12 14:00:00,0.21,3.16
2022-10-12 14:30:00,0.11,2.79
2022-10-12 15:00:00,0.11,2.79
2022-10-12 15:30:00,0.06,3.13
2022-10-12 16:00:00,0.08,2.68
2022-10-12 16:30:00,0.07,2.57
2022-10-12 17:00:00,0.14,2.81
2022-10-12 17:30:00,0.07,2.82
2022-10-12 18:00:00,0.06,2.79
2022-10-12 18:30:00,0.04,2.71
2022-10-12 19:00:00,0.06,2.77
2022-10-12 19:30:00,0.06,2.34
2022-10-12 20:00:00,0.04,2.69
2022-10-12 20:30:00,0.04,2.7
2022-10-12 21:00:00,0.05,2.58
2022-10-12 21:30:00,0.06,2.53
2022-10-12 22:00:00,0.1,2.53
2022-10-12 22:30:00,0.06,2.44
2022-10-12 23:00:00,0.03,2.83
2022-10-12 23:30:00,0.04,2.87
2022-10-13 00:00:00,0.04,2.97
2022-10-13 00:30:00,0.08,3.03
2022-10-13 01:00:00,0.13,3.27
2022-10-13 01:30:00,0.22,3.39
2022-10-13 02:00:00,0.34,3.47
2022-10-13 02:30:00,0.25,3.26
2022-10-13 03:00:00,0.19,3.1
2022-10-13 03:30:00,0.18,2.99
2022-10-13 04:00:00,0.13,3.05
2022-10-13 04:30:00,0.14,2.99
2022-10-13 05:00:00,0.13,2.77
2022-10-13 05:30:00,0.12,2.76
2022-10-13 06:00:00,0.15,2.96
2022-10-13 06:30:00,0.11,2.85
2022-10-13 07:00:00,0.08,3.03
2022-10-13 07:30:00,0.1,3.13
2022-10-13 08:00:00,0.08,2.65
2022-10-13 08:30:00,0.08,3.01
2022-10-13 09:00:00,0.06,2.88
2022-10-13 09:30:00,0.12,2.97
2022-10-13 10:00:00,0.06,2.94
2022-10-13 10:30:00,0.1,2.54
2022-10-13 11:00:00,0.07,2.51
2022-10-13 11:30:00,0.08,2.63
2022-10-13 12:00:00,0.11,2.99
2022-10-13 12:30:00,0.1,2.79
2022-10-13 13:00:00,0.11,2.88
2022-10-13 13:30:00,0.2,3.14
2022-10-13 14:00:00,0.21,3.13
2022-10-13 14:30:00,0.23,3.11
2022-10-13 15:00:00,0.18,2.88
2022-10-13 15:30:00,0.14,2.8
2022-10-13 16:00:00,0.14,2.81
2022-10-13 16:30:00,0.11,2.92
2022-10-13 17:00:00,0.15,2.99
2022-10-13 17:30:00,0.08,2.91
2022-10-13 18:00:00,0.06,3.07
2022-10-13 18:30:00,0.09,2.76
2022-10-13 19:00:00,0.08,2.8
2022-10-13 19:30:00,0.05,3.03
2022-10-13 20:00:00,0.06,3.04
2022-10-13 20:30:00,0.07,2.76
2022-10-13 21:00:00,0.07,2.91
2022-10-13 21:30:00,0.09,2.67
2022-10-13 22:00:00,0.1,2.69
2022-10-13 22:30:00,0.08,2.81
2022-10-13 23:00:00,0.09,2.92
2022-10-13 23:30:00,0.09,2.89
2022-10-14 00:00:00,0.07,2.92
2022-10-14 00:30:00,0.07,2.78
2022-10-14 01:00:00,0.08,2.55
2022-10-14 01:30:00,0.05,3.07
2022-10-14 02:00:00,0.06,3.46
2022-10-14 02:30:00,0.09,3.46
2022-10-14 03:00:00,0.08,3.03
2022-10-14 03:30:00,0.08,2.9
2022-10-14 04:00:00,0.08,2.86
2022-10-14 04:30:00,0.07,2.57
2022-10-14 05:00:00,0.08,2.79
2022-10-14 05:30:00,0.07,2.67
2022-10-14 06:00:00,0.06,2.52
2022-10-14 06:30:00,0.09,2.68
2022-10-14 07:00:00,0.08,2.78
2022-10-14 07:30:00,0.07,2.95
2022-10-14 08:00:00,0.06,2.84
2022-10-14 08:30:00,0.08,2.85
2022-10-14 09:00:00,0.09,2.69
2022-10-14 09:30:00,0.09,2.58
2022-10-14 10:00:00,0.1,2.52
2022-10-14 10:30:00,0.09,2.49
2022-10-14 11:00:00,0.09,2.54
2022-10-14 11:30:00,0.07,2.58
2022-10-14 12:00:00,0.06,2.79
2022-10-14 12:30:00,0.09,2.76
2022-10-14 13:00:00,0.09,2.59
2022-10-14 13:30:00,0.15,2.72
2022-10-14 14:00:00,0.15,2.89
2022-10-14 14:30:00,0.14,2.82
2022-10-14 15:00:00,0.18,2.9
2022-10-14 15:30:00,0.18,2.72
2022-10-14 16:00:00,0.12,2.72
2022-10-14 16:30:00,0.11,2.66
2022-10-14 17:00:00,0.15,2.94
2022-10-14 17:30:00,0.08,2.91
2022-10-14 18:00:00,0.11,2.76
2022-10-14 18:30:00,0.08,2.65
2022-10-14 19:00:00,0.06,3.12
2022-10-14 19:30:00,0.06,3.23
2022-10-14 20:00:00,0.06,3.3
2022-10-14 20:30:00,0.06,2.83
2022-10-14 21:00:00,0.07,2.85
2022-10-14 21:30:00,0.11,2.61
2022-10-14 22:00:00,0.11,2.62
2022-10-14 22:30:00,0.09,2.58
2022-10-14 23:00:00,0.08,2.68
2022-10-14 23:30:00,0.09,2.65
2022-10-15 00:00:00,0.1,2.81
2022-10-15 00:30:00,0.09,2.97
2022-10-15 01:00:00,0.1,2.63
2022-10-15 01:30:00,0.18,3.04
2022-10-15 02:00:00,0.12,2.97
2022-10-15 02:30:00,0.18,3.21
2022-10-15 03:00:00,0.19,3.1
2022-10-15 03:30:00,0.14,2.76
2022-10-15 04:00:00,0.1,2.94
2022-10-15 04:30:00,0.12,3.06
2022-10-15 05:00:00,0.1,3.15
2022-10-15 05:30:00,0.08,3.06
2022-10-15 06:00:00,0.08,2.98
2022-10-15 06:30:00,0.07,2.65
2022-10-15 07:00:00,0.09,2.99
