TIME,VHM0,VTZA,VTPK
2022-10-17 01:30:00,1.65,5.75,8.33
2022-10-17 02:00:00,1.44,5.98,8.33
2022-10-17 02:30:00,1.57,6.23,8.33
2022-10-17 03:00:00,1.52,5.91,8.33
2022-10-17 03:30:00,1.6,5.78,9.09
2022-10-17 04:00:00,1.56,5.29,8.33
2022-10-17 04:30:00,1.48,5.35,9.09
2022-10-17 05:00:00,1.51,5.05,9.09
2022-10-17 05:30:00,1.42,5.08,9.09
2022-10-17 06:00:00,1.37,4.69,9.09
2022-10-17 06:30:00,1.37,4.59,9.09
2022-10-17 07:00:00,1.29,4.49,9.09
2022-10-17 07:30:00,1.29,4.38,7.69
2022-10-17 08:00:00,1.29,4.21,8.33
2022-10-17 08:30:00,1.29,4.24,7.14
2022-10-17 09:00:00,1.28,4.2,9.09
2022-10-17 09:30:00,1.17,4.19,8.33
2022-10-17 10:00:00,1.15,4.18,7.14
2022-10-17 10:30:00,1.15,4.32,4.55
2022-10-17 11:00:00,1.24,4.44,4.76
2022-10-17 11:30:00,1.27,4.4,4.76
2022-10-17 12:00:00,1.21,4.48,4.76
2022-10-17 12:30:00,1.21,4.28,5.0
2022-10-17 13:00:00,1.16,4.45,4.76
2022-10-17 13:30:00,1.05,4.34,6.25
2022-10-17 14:00:00,1.13,4.41,6.67
2022-10-17 14:30:00,1.09,4.31,6.25
2022-10-17 15:00:00,1.11,4.36,6.25
2022-10-17 15:30:00,1.11,4.23,5.0
2022-10-17 16:00:00,1.12,4.26,6.25
2022-10-17 16:30:00,1.15,4.36,5.88
2022-10-17 17:00:00,1.16,4.27,5.88
2022-10-17 17:30:00,1.31,4.27,5.88
2022-10-17 18:00:00,1.19,4.29,5.0
2022-10-17 18:30:00,1.23,4.16,5.0
2022-10-17 19:00:00,1.18,4.07,4.76
2022-10-17 19:30:00,1.18,4.05,5.56
2022-10-17 20:00:00,1.19,4.18,4.76
2022-10-17 20:30:00,1.21,4.17,5.56
2022-10-17 21:00:00,1.22,4.27,5.0
2022-10-17 21:30:00,1.31,4.29,5.88
2022-10-17 22:00:00,1.39,4.22,5.56
2022-10-17 22:30:00,1.3,4.36,5.0
2022-10-17 23:00:00,1.33,4.2,5.56
2022-10-17 23:30:00,1.32,4.37,5.26
2022-10-18 00:00:00,1.35,4.45,5.88
2022-10-18 00:30:00,1.28,4.33,6.25
2022-10-18 01:00:00,1.36,4.59,5.88
2022-10-18 01:30:00,1.46,4.4,5.26
2022-10-18 02:00:00,1.41,4.5,5.88
2022-10-18 02:30:00,1.48,4.58,5.88
2022-10-18 03:00:00,1.54,4.59,6.25
2022-10-18 03:30:00,1.57,4.63,5.88
2022-10-18 04:00:00,1.61,4.6,6.25
2022-10-18 04:30:00,1.68,4.72,6.25
2022-10-18 05:00:00,1.58,4.67,5.56
2022-10-18 05:30:00,1.69,4.72,6.25
2022-10-18 06:00:00,1.86,4.92,6.25
2022-10-18 06:30:00,1.86,5.02,6.25
2022-10-18 07:00:00,1.97,4.97,6.67
2022-10-18 07:30:00,1.91,4.95,6.67
2022-10-18 08:00:00,1.94,5.22,6.67
2022-10-18 08:30:00,2.02,5.13,7.14
2022-10-18 09:00:00,1.95,5.44,6.67
2022-10-18 09:30:00,2.07,5.03,7.14
2022-10-18 10:00:00,1.82,5.13,7.14
2022-10-18 10:30:00,1.95,4.97,7.69
2022-10-18 11:00:00,2.0,4.86,7.14
2022-10-18 11:30:00,2.03,4.91,6.25
2022-10-18 12:00:00,2.07,5.02,7.14
2022-10-18 12:30:00,2.02,5.38,7.14
2022-10-18 13:00:00,2.13,5.27,7.69
2022-10-18 13:30:00,2.03,5.1,7.69
2022-10-18 14:00:00,1.99,5.17,7.69
2022-10-18 14:30:00,2.05,5.8,6.25
2022-10-18 15:00:00,1.92,5.21,8.33
2022-10-18 15:30:00,2.06,5.16,8.33
2022-10-18 16:00:00,2.07,5.21,8.33
2022-10-18 16:30:00,1.94,5.19,5.88
2022-10-18 17:00:00,2.07,5.04,7.69
2022-10-18 17:30:00,1.83,5.11,5.56
2022-10-18 18:00:00,1.92,4.96,7.14
2022-10-18 18:30:00,2.03,5.04,7.69
2022-10-18 19:00:00,1.95,5.1,6.67
2022-10-18 19:30:00,2.0,5.11,7.14
2022-10-18 20:00:00,1.89,5.04,7.14
2022-10-18 20:30:00,2.05,5.15,7.14
2022-10-18 21:00:00,2.04,5.07,7.69
2022-10-18 21:30:00,2.04,5.32,6.67
2022-10-18 22:00:00,2.05,5.17,7.14
2022-10-18 22:30:00,2.07,5.2,7.69
2022-10-18 23:00:00,1.96,5.17,7.14
2022-10-18 23:30:00,1.96,5.65,7.69
2022-10-19 00:00:00,2.01,5.45,7.69
2022-10-19 00:30:00,2.0,5.86,7.69
2022-10-19 01:00:00,2.13,5.8,7.69
2022-10-19 01:30:00,2.03,5.49,7.14
2022-10-19 02:00:00,1.92,5.76,7.69
2022-10-19 02:30:00,1.99,5.7,7.69
2022-10-19 03:00:00,1.94,5.65,8.33
2022-10-19 03:30:00,1.77,5.64,8.33
2022-10-19 04:00:00,1.8,5.87,7.69
2022-10-19 04:30:00,1.73,5.44,8.33
2022-10-19 05:00:00,1.52,5.87,7.69
2022-10-19 05:30:00,1.6,5.62,7.14
2022-10-19 06:00:00,1.46,5.73,6.67
2022-10-19 06:30:00,1.43,5.66,7.14
2022-10-19 07:00:00,1.49,5.69,7.69
2022-10-19 07:30:00,1.47,5.77,7.14
2022-10-19 08:00:00,1.39,5.49,7.14
2022-10-19 08:30:00,1.25,5.5,7.14
2022-10-19 09:00:00,1.24,5.56,6.67
2022-10-19 09:30:00,1.2,5.75,7.69
2022-10-19 10:00:00,1.12,5.77,9.09
2022-10-19 10:30:00,1.15,5.43,8.33
2022-10-19 11:00:00,1.13,5.71,6.25
2022-10-19 11:30:00,1.12,5.77,7.14
2022-10-19 12:00:00,1.13,5.52,6.25
2022-10-19 12:30:00,1.01,5.65,8.33
2022-10-19 13:00:00,1.05,5.51,7.69
2022-10-19 13:30:00,0.97,5.18,7.14
2022-10-19 14:00:00,0.9,5.6,7.69
2022-10-19 14:30:00,0.93,5.42,7.14
2022-10-19 15:00:00,0.88,5.62,7.69
2022-10-19 15:30:00,0.93,5.31,6.67
2022-10-19 16:00:00,0.9,5.42,7.14
2022-10-19 16:30:00,0.89,5.07,5.88
2022-10-19 17:00:00,0.79,4.98,7.69
2022-10-19 17:30:00,0.81,5.25,5.88
2022-10-19 18:00:00,0.79,5.13,6.67
2022-10-19 18:30:00,0.76,5.22,6.25
2022-10-19 19:00:00,0.76,4.96,5.88
2022-10-19 19:30:00,0.78,4.27,6.25
2022-10-19 20:00:00,0.74,4.11,6.25
2022-10-19 20:30:00,0.79,3.9,6.25
2022-10-19 21:00:00,0.74,3.66,6.25
2022-10-19 21:30:00,0.75,3.67,6.25
2022-10-19 22:00:00,0.75,3.63,6.25
2022-10-19 22:30:00,0.76,3.57,6.25
2022-10-19 23:00:00,0.74,3.52,5.88
2022-10-19 23:30:00,0.75,3.38,6.25
2022-10-20 00:00:00,0.74,3.34,3.33
2022-10-20 00:30:00,0.74,3.39,3.45
2022-10-20 01:00:00,0.78,3.49,2.86
2022-10-20 01:30:00,0.79,3.42,3.13
2022-10-20 02:00:00,0.76,3.56,4.17
2022-10-20 02:30:00,0.76,3.45,4.17
2022-10-20 03:00:00,0.72,3.56,4.35
2022-10-20 03:30:00,0.78,3.6,4.35
2022-10-20 04:00:00,0.74,3.56,4.55
2022-10-20 04:30:00,0.73,3.47,5.26
2022-10-20 05:00:00,0.77,3.42,5.0
2022-10-20 05:30:00,0.77,3.46,5.0
2022-10-20 06:00:00,0.79,3.36,5.26
2022-10-20 06:30:00,0.82,3.47,4.17
2022-10-20 07:00:00,0.9,3.5,4.55
2022-10-20 07:30:00,0.9,3.4,4.55
2022-10-20 08:00:00,0.86,3.37,5.0
2022-10-20 08:30:00,0.9,3.31,3.13
2022-10-20 09:00:00,0.91,3.5,2.94
2022-10-20 09:30:00,0.83,3.35,2.94
2022-10-20 10:00:00,0.86,3.28,4.76
2022-10-20 10:30:00,0.83,3.41,5.0
2022-10-20 11:00:00,0.93,3.48,5.26
2022-10-20 11:30:00,0.96,3.56,4.17
2022-10-20 12:00:00,1.01,3.7,5.26
2022-10-20 12:30:00,1.03,3.58,5.26
2022-10-20 13:00:00,1.03,3.63,4.17
2022-10-20 13:30:00,1.12,3.64,3.57
2022-10-20 14:00:00,1.11,3.68,3.7
2022-10-20 14:30:00,1.06,3.58,3.85
2022-10-20 15:00:00,1.02,3.59,3.85
2022-10-20 15:30:00,0.98,3.56,4.0
2022-10-20 16:00:00,0.95,3.54,3.85
2022-10-20 16:30:00,1.0,3.76,3.7
2022-10-20 17:00:00,1.04,3.77,3.85
2022-10-20 17:30:00,1.07,3.72,3.85
2022-10-20 18:00:00,1.12,3.74,4.0
2022-10-20 18:30:00,1.06,3.65,4.17
2022-10-20 19:00:00,1.03,3.68,4.55
2022-10-20 19:30:00,1.05,3.6,4.17
2022-10-20 20:00:00,1.07,3.64,4.17
2022-10-20 20:30:00,1.13,3.67,4.55
2022-10-20 21:00:00,1.11,3.74,4.76
2022-10-20 21:30:00,1.09,3.69,4.76
2022-10-20 22:00:00,1.08,3.57,4.0
2022-10-20 22:30:00,0.99,3.65,5.56
2022-10-20 23:00:00,1.0,3.7,4.76
2022-10-20 23:30:00,1.02,3.81,4.35
2022-10-21 00:00:00,0.98,3.66,5.26
2022-10-21 00:30:00,0.98,3.64,5.56
2022-10-21 01:00:00,0.97,3.71,5.56
2022-10-21 01:30:00,0.96,3.66,4.35
2022-10-21 02:00:00,0.89,3.54,4.55
2022-10-21 02:30:00,0.87,3.56,4.76
2022-10-21 03:00:00,0.86,3.53,5.88
2022-10-21 03:30:00,0.83,3.52,5.88
2022-10-21 04:00:00,0.79,3.57,5.0
2022-10-21 04:30:00,0.76,3.6,5.0
2022-10-21 05:00:00,0.76,3.49,5.88
2022-10-21 05:30:00,0.75,3.45,4.35
2022-10-21 06:00:00,0.73,3.47,4.0
2022-10-21 06:30:00,0.71,3.44,5.56
2022-10-21 07:00:00,0.72,3.56,5.56
2022-10-21 07:30:00,0.74,3.63,5.26
2022-10-21 08:00:00,0.76,3.79,5.26
2022-10-21 08:30:00,0.76,3.54,5.0
2022-10-21 09:00:00,0.8,3.58,5.56
2022-10-21 09:30:00,0.8,3.67,5.56
2022-10-21 10:00:00,0.78,3.83,5.26
2022-10-21 10:30:00,0.78,3.81,5.88
2022-10-21 11:00:00,0.75,4.0,5.56
2022-10-21 11:30:00,0.74,3.93,5.88
2022-10-21 12:00:00,0.73,3.66,5.56
2022-10-21 12:30:00,0.7,3.82,5.56
2022-10-21 13:00:00,0.67,3.83,5.88
2022-10-21 13:30:00,0.69,3.85,5.56
2022-10-21 14:00:00,0.69,3.77,5.56
2022-10-21 14:30:00,0.67,3.91,5.26
2022-10-21 15:00:00,0.66,4.01,5.88
2022-10-21 15:30:00,0.62,3.85,5.26
2022-10-21 16:00:00,0.61,4.37,5.0
2022-10-21 16:30:00,0.62,3.95,5.56
2022-10-21 17:00:00,0.59,3.8,5.0
2022-10-21 17:30:00,0.57,3.73,5.26
2022-10-21 18:00:00,0.56,3.72,4.55
2022-10-21 18:30:00,0.56,3.86,5.56
2022-10-21 19:00:00,0.58,3.95,5.0
2022-10-21 19:30:00,0.57,4.04,5.26
2022-10-21 20:00:00,0.55,4.05,5.56
2022-10-21 20:30:00,0.58,4.29,5.26
2022-10-21 21:00:00,0.59,4.34,5.0
2022-10-21 21:30:00,0.6,4.29,6.25
2022-10-21 22:00:00,0.64,4.31,6.67
2022-10-21 22:30:00,0.68,4.23,5.88
2022-10-21 23:00:00,0.63,4.15,6.25
2022-10-21 23:30:00,0.63,4.11,5.88
2022-10-22 00:00:00,0.64,4.48,5.56
2022-10-22 00:30:00,0.68,4.51,6.25
2022-10-22 01:00:00,0.65,4.75,5.88
2022-10-22 01:30:00,0.64,4.76,5.56
2022-10-22 02:00:00,0.66,4.85,5.88
2022-10-22 02:30:00,0.65,5.14,6.67
2022-10-22 03:00:00,0.66,5.0,6.25
2022-10-22 03:30:00,0.64,4.91,6.67
2022-10-22 04:00:00,0.63,4.75,6.67
2022-10-22 04:30:00,0.65,4.41,6.25
2022-10-22 05:00:00,0.58,4.48,6.25
2022-10-22 05:30:00,0.57,4.73,7.14
2022-10-22 06:00:00,0.62,4.51,6.67
2022-10-22 06:30:00,0.55,4.59,5.88
2022-10-22 07:00:00,0.59,4.69,6.67
2022-10-22 07:30:00,0.59,3.93,6.67
2022-10-22 08:00:00,0.57,3.82,7.14
2022-10-22 08:30:00,0.62,3.74,7.14
2022-10-22 09:00:00,0.6,3.74,6.25
2022-10-22 09:30:00,0.66,3.7,6.67
2022-10-22 10:00:00,0.61,3.65,7.14
2022-10-22 10:30:00,0.64,3.55,7.14
2022-10-22 11:00:00,0.62,3.6,7.14
2022-10-22 11:30:00,0.67,3.45,7.14
2022-10-22 12:00:00,0.66,3.48,7.14
2022-10-22 12:30:00,0.73,3.51,7.14
2022-10-22 13:00:00,0.75,3.29,7.14
2022-10-22 13:30:00,0.66,3.39,7.14
2022-10-22 14:00:00,0.68,3.41,6.67
2022-10-22 14:30:00,0.69,3.54,7.14
2022-10-22 15:00:00,0.62,3.5,7.14
2022-10-22 15:30:00,0.62,3.63,6.67
2022-10-22 16:00:00,0.66,3.58,6.67
2022-10-22 16:30:00,0.65,3.6,4.55
2022-10-22 17:00:00,0.69,3.72,4.76
2022-10-22 17:30:00,0.73,3.75,6.25
2022-10-22 18:00:00,0.69,3.87,4.35
2022-10-22 18:30:00,0.73,3.8,6.25
2022-10-22 19:00:00,0.7,3.76,4.55
2022-10-22 19:30:00,0.76,3.87,5.0
2022-10-22 20:00:00,0.77,3.88,4.76
2022-10-22 20:30:00,0.83,3.95,6.25
2022-10-22 21:00:00,0.89,4.06,5.0
2022-10-22 21:30:00,0.97,4.31,5.88
2022-10-22 22:00:00,1.0,4.23,6.25
2022-10-22 22:30:00,1.02,4.31,5.88
2022-10-22 23:00:00,1.02,4.15,5.88
2022-10-22 23:30:00,0.98,4.28,5.56
2022-10-23 00:00:00,1.07,4.26,6.25
2022-10-23 00:30:00,1.07,4.26,5.88
2022-10-23 01:00:00,1.05,4.18,5.88
2022-10-23 01:30:00,0.95,4.26,6.25
2022-10-23 02:00:00,1.01,4.44,6.25
2022-10-23 02:30:00,0.96,4.13,5.88
2022-10-23 03:00:00,0.94,4.27,5.88
2022-10-23 03:30:00,0.93,4.34,6.25
2022-10-23 04:00:00,0.9,4.35,5.26
2022-10-23 04:30:00,0.9,4.48,5.26
2022-10-23 05:00:00,0.9,4.48,6.25
2022-10-23 05:30:00,0.9,4.42,5.88
2022-10-23 06:00:00,0.86,4.66,6.25
2022-10-23 06:30:00,0.89,4.61,6.67
2022-10-23 07:00:00,0.84,4.51,5.26
2022-10-23 07:30:00,0.78,4.55,6.25
2022-10-23 08:00:00,0.81,4.52,6.67
2022-10-23 08:30:00,0.78,4.68,6.67
2022-10-23 09:00:00,0.76,4.8,6.67
2022-10-23 09:30:00,0.79,4.62,6.25
2022-10-23 10:00:00,0.79,4.48,6.67
2022-10-23 10:30:00,0.8,4.52,5.88
2022-10-23 11:00:00,0.81,4.46,6.67
2022-10-23 11:30:00,0.82,4.07,6.25
2022-10-23 12:00:00,0.81,3.99,6.25
2022-10-23 12:30:00,0.77,4.09,5.88
2022-10-23 13:00:00,0.77,4.0,5.88
2022-10-23 13:30:00,0.74,3.98,5.88
2022-10-23 14:00:00,0.69,3.87,6.25
2022-10-23 14:30:00,0.65,3.91,5.88
2022-10-23 15:00:00,0.62,4.05,5.26
2022-10-23 15:30:00,0.6,3.83,5.88
2022-10-23 16:00:00,0.57,3.69,5.88
2022-10-23 16:30:00,0.58,3.43,6.25
2022-10-23 17:00:00,0.59,3.45,6.25
2022-10-23 17:30:00,0.62,3.26,2.63
2022-10-23 18:00:00,0.62,3.21,2.7
2022-10-23 18:30:00,0.62,3.19,2.78
2022-10-23 19:00:00,0.6,3.18,2.94
2022-10-23 19:30:00,0.7,3.22,3.23
2022-10-23 20:00:00,0.73,3.24,3.57
2022-10-23 20:30:00,0.8,3.19,3.45
2022-10-23 21:00:00,0.8,3.26,3.57
2022-10-23 21:30:00,0.73,3.21,3.57
2022-10-23 22:00:00,0.72,3.15,3.45
2022-10-23 22:30:00,0.68,3.19,3.33
2022-10-23 23:00:00,0.75,3.18,3.23
2022-10-23 23:30:00,0.76,3.13,3.45
2022-10-24 00:00:00,0.76,3.13,3.13
2022-10-24 00:30:00,0.78,3.17,3.23
2022-10-24 01:00:00,0.7,3.06,3.23
2022-10-24 01:30:00,0.69,3.01,3.03
2022-10-24 02:00:00,0.72,3.2,2.78
2022-10-24 02:30:00,0.72,3.1,3.45
2022-10-24 03:00:00,0.72,3.06,3.45
2022-10-24 03:30:00,0.71,3.18,3.23
2022-10-24 04:00:00,0.72,3.27,3.45
2022-10-24 04:30:00,0.76,3.26,4.0
2022-10-24 05:00:00,0.72,3.34,3.33
2022-10-24 05:30:00,0.7,3.42,4.0
2022-10-24 06:00:00,0.68,3.34,4.0
2022-10-24 06:30:00,0.65,3.34,4.55
2022-10-24 07:00:00,0.65,3.41,4.76
2022-10-24 07:30:00,0.7,3.16,4.55
2022-10-24 08:00:00,0.7,3.32,4.55
2022-10-24 08:30:00,0.7,3.22,3.7
2022-10-24 09:00:00,0.72,3.19,3.33
2022-10-24 09:30:00,0.79,3.45,3.57
2022-10-24 10:00:00,0.85,3.31,4.55
2022-10-24 10:30:00,0.89,3.65,4.35
2022-10-24 11:00:00,1.02,3.68,4.35
2022-10-24 11:30:00,1.18,4.01,4.76
2022-10-24 12:00:00,1.38,4.28,5.0
2022-10-24 12:30:00,1.65,4.53,5.56
2022-10-24 13:00:00,2.01,4.69,5.88
2022-10-24 13:30:00,2.15,4.9,5.88
2022-10-24 14:00:00,2.18,4.91,6.25
2022-10-24 14:30:00,2.06,5.21,6.67
2022-10-24 15:00:00,2.26,5.04,7.14
2022-10-24 15:30:00,2.16,5.03,7.69
2022-10-24 16:00:00,2.06,5.19,8.33
2022-10-24 16:30:00,2.13,5.06,8.33
2022-10-24 17:00:00,2.14,5.06,7.69
2022-10-24 17:30:00,2.23,5.25,9.09
2022-10-24 18:00:00,2.3,5.24,8.33
2022-10-24 18:30:00,2.54,5.37,6.25
2022-10-24 19:00:00,2.51,5.57,5.88
2022-10-24 19:30:00,2.52,5.43,6.25
2022-10-24 20:00:00,2.55,5.25,6.67
2022-10-24 20:30:00,2.51,5.35,6.67
2022-10-24 21:00:00,2.4,5.42,6.67
2022-10-24 21:30:00,2.33,5.32,6.67
2022-10-24 22:00:00,2.25,5.24,7.14
2022-10-24 22:30:00,2.13,5.03,6.67
2022-10-24 23:00:00,2.09,5.23,7.14
2022-10-24 23:30:00,1.98,5.01,6.67
2022-10-25 00:00:00,1.79,4.92,6.67
2022-10-25 00:30:00,1.79,5.11,6.67
2022-10-25 01:00:00,1.84,4.92,5.56
2022-10-25 01:30:00,1.69,4.79,6.25
2022-10-25 02:00:00,1.69,4.79,6.67
2022-10-25 02:30:00,1.59,4.89,6.67
2022-10-25 03:00:00,1.52,4.9,6.25
2022-10-25 03:30:00,1.52,4.85,7.14
2022-10-25 04:00:00,1.49,4.66,6.67
2022-10-25 04:30:00,1.51,4.75,6.25
2022-10-25 05:00:00,1.51,4.76,6.67
2022-10-25 05:30:00,1.48,4.84,6.67
2022-10-25 06:00:00,1.7,4.75,6.25
2022-10-25 06:30:00,1.67,4.74,5.88
2022-10-25 07:00:00,1.52,4.65,6.25
2022-10-25 07:30:00,1.52,4.63,6.25
2022-10-25 08:00:00,1.53,4.45,5.88
2022-10-25 08:30:00,1.49,4.52,5.56
2022-10-25 09:00:00,1.4,4.7,5.56
2022-10-25 09:30:00,1.53,4.4,5.56
2022-10-25 10:00:00,1.45,4.45,5.88
2022-10-25 10:30:00,1.43,4.64,5.88
2022-10-25 11:00:00,1.56,4.62,5.88
2022-10-25 11:30:00,1.6,4.62,6.25
2022-10-25 12:00:00,1.55,4.82,6.25
2022-10-25 12:30:00,1.71,4.53,5.56
2022-10-25 13:00:00,1.65,4.63,6.67
2022-10-25 13:30:00,1.66,4.55,5.88
2022-10-25 14:00:00,1.5,4.29,5.88
2022-10-25 14:30:00,1.49,4.63,5.56
2022-10-25 15:00:00,1.58,4.57,5.56
2022-10-25 15:30:00,1.45,4.57,5.88
2022-10-25 16:00:00,1.49,4.54,5.88
2022-10-25 16:30:00,1.47,4.76,7.14
2022-10-25 17:00:00,1.47,4.59,7.14
2022-10-25 17:30:00,1.39,4.52,7.14
2022-10-25 18:00:00,1.43,4.43,6.67
2022-10-25 18:30:00,1.18,4.69,6.25
2022-10-25 19:00:00,1.21,4.61,6.25
2022-10-25 19:30:00,1.26,4.74,7.14
2022-10-25 20:00:00,1.31,4.73,7.14
2022-10-25 20:30:00,1.32,4.72,7.14
2022-10-25 21:00:00,1.14,4.7,6.25
2022-10-25 21:30:00,1.19,4.65,6.25
2022-10-25 22:00:00,1.12,4.69,6.25
2022-10-25 22:30:00,1.1,4.68,7.14
2022-10-25 23:00:00,1.15,4.75,6.67
2022-10-25 23:30:00,1.15,4.56,6.67
2022-10-26 00:00:00,1.15,4.65,7.14
2022-10-26 00:30:00,1.22,4.64,5.26
2022-10-26 01:00:00,1.15,4.75,6.67
2022-10-26 01:30:00,1.13,4.77,6.67
2022-10-26 02:00:00,1.09,4.61,6.67
2022-10-26 02:30:00,1.09,4.73,5.26
2022-10-26 03:00:00,1.08,4.48,6.25
2022-10-26 03:30:00,1.01,4.6,5.56
2022-10-26 04:00:00,1.01,4.68,6.67
2022-10-26 04:30:00,1.01,4.73,6.67
2022-10-26 05:00:00,0.98,5.01,6.25
2022-10-26 05:30:00,0.99,4.5,6.25
2022-10-26 06:00:00,0.92,4.68,5.88
2022-10-26 06:30:00,0.89,4.69,6.25
2022-10-26 07:00:00,0.88,4.88,6.25
2022-10-26 07:30:00,0.85,4.56,6.67
2022-10-26 08:00:00,0.87,4.34,6.67
2022-10-26 08:30:00,0.85,4.32,6.25
2022-10-26 09:00:00,0.88,4.11,5.88
2022-10-26 09:30:00,0.88,3.98,6.25
2022-10-26 10:00:00,0.93,3.9,5.88
2022-10-26 10:30:00,0.91,3.79,6.25
2022-10-26 11:00:00,0.83,3.86,6.25
2022-10-26 11:30:00,0.92,3.77,5.88
2022-10-26 12:00:00,0.87,3.77,5.88
2022-10-26 12:30:00,0.92,3.76,5.88
2022-10-26 13:00:00,0.94,3.68,5.26
2022-10-26 13:30:00,0.97,3.6,5.56
2022-10-26 14:00:00,0.97,3.77,5.56
2022-10-26 14:30:00,1.02,3.7,5.56
2022-10-26 15:00:00,1.04,3.54,4.35
2022-10-26 15:30:00,1.04,3.78,5.56
2022-10-26 16:00:00,1.09,3.53,5.56
2022-10-26 16:30:00,1.01,3.6,4.35
2022-10-26 17:00:00,1.05,3.64,4.76
2022-10-26 17:30:00,1.01,3.78,5.26
2022-10-26 18:00:00,0.95,3.7,5.0
2022-10-26 18:30:00,0.92,3.82,5.0
2022-10-26 19:00:00,0.85,3.91,5.56
2022-10-26 19:30:00,0.84,3.76,5.56
2022-10-26 20:00:00,0.87,3.92,5.88
2022-10-26 20:30:00,0.91,4.02,5.56
2022-10-26 21:00:00,0.89,4.08,5.56
2022-10-26 21:30:00,0.96,4.1,5.88
2022-10-26 22:00:00,0.94,4.48,6.25
2022-10-26 22:30:00,1.12,4.33,5.88
2022-10-26 23:00:00,1.13,4.35,5.88
2022-10-26 23:30:00,1.15,4.18,5.88
2022-10-27 00:00:00,1.18,4.2,5.88
2022-10-27 00:30:00,1.2,4.31,6.25
2022-10-27 01:00:00,1.15,4.09,5.88
2022-10-27 01:30:00,1.15,4.24,6.25
2022-10-27 02:00:00,1.26,4.29,5.26
2022-10-27 02:30:00,1.22,4.31,6.25
2022-10-27 03:00:00,1.12,4.34,5.88
2022-10-27 03:30:00,1.17,4.27,5.88
2022-10-27 04:00:00,1.04,4.26,5.88
2022-10-27 04:30:00,1.03,4.22,5.88
2022-10-27 05:00:00,0.98,4.12,6.25
2022-10-27 05:30:00,0.89,4.35,6.67
2022-10-27 06:00:00,0.95,4.2,6.25
2022-10-27 06:30:00,0.94,4.22,6.67
2022-10-27 07:00:00,0.94,4.21,6.67
2022-10-27 07:30:00,0.95,4.29,6.25
2022-10-27 08:00:00,0.92,4.24,6.67
2022-10-27 08:30:00,0.91,4.27,6.25
2022-10-27 09:00:00,0.87,4.21,6.67
2022-10-27 09:30:00,0.9,4.28,5.56
2022-10-27 10:00:00,0.94,4.24,6.25
2022-10-27 10:30:00,0.89,4.3,5.88
2022-10-27 11:00:00,0.93,4.31,6.67
2022-10-27 11:30:00,0.88,4.28,6.67
2022-10-27 12:00:00,0.93,4.4,6.25
2022-10-27 12:30:00,0.97,4.3,6.67
2022-10-27 13:00:00,0.99,4.13,5.26
2022-10-27 13:30:00,1.0,4.3,6.25
2022-10-27 14:00:00,1.04,4.03,6.67
2022-10-27 14:30:00,1.02,4.03,5.56
2022-10-27 15:00:00,0.95,3.91,6.67
2022-10-27 15:30:00,0.96,3.87,6.25
2022-10-27 16:00:00,0.87,3.77,6.67
2022-10-27 16:30:00,0.88,3.75,5.26
2022-10-27 17:00:00,0.91,3.64,6.67
2022-10-27 17:30:00,0.92,3.59,6.67
2022-10-27 18:00:00,0.89,3.61,5.88
2022-10-27 18:30:00,0.95,3.66,5.0
2022-10-27 19:00:00,0.95,3.73,5.88
2022-10-27 19:30:00,0.93,3.91,4.76
2022-10-27 20:00:00,0.92,3.96,5.56
2022-10-27 20:30:00,0.95,3.96,4.55
2022-10-27 21:00:00,1.04,3.9,4.35
2022-10-27 21:30:00,1.0,4.03,5.56
2022-10-27 22:00:00,1.03,4.05,5.88
2022-10-27 22:30:00,0.99,4.27,5.26
2022-10-27 23:00:00,1.02,4.15,5.88
2022-10-27 23:30:00,1.04,4.34,5.26
2022-10-28 00:00:00,1.03,4.38,5.26
2022-10-28 00:30:00,1.03,4.39,5.88
2022-10-28 01:00:00,1.11,4.33,5.88
2022-10-28 01:30:00,1.07,4.18,5.56
2022-10-28 02:00:00,1.08,4.25,5.56
2022-10-28 02:30:00,1.03,4.35,5.88
2022-10-28 03:00:00,1.09,4.41,5.88
2022-10-28 03:30:00,1.02,4.2,6.25
2022-10-28 04:00:00,0.98,4.29,5.26
2022-10-28 04:30:00,0.91,4.26,5.56
2022-10-28 05:00:00,0.91,4.59,5.56
2022-10-28 05:30:00,0.95,4.32,5.88
2022-10-28 06:00:00,0.87,4.26,5.88
2022-10-28 06:30:00,0.81,4.21,6.25
2022-10-28 07:00:00,0.79,4.2,5.88
2022-10-28 07:30:00,0.8,4.35,6.67
2022-10-28 08:00:00,0.72,4.1,6.25
2022-10-28 08:30:00,0.71,4.17,5.56
2022-10-28 09:00:00,0.7,4.23,6.25
2022-10-28 09:30:00,0.68,4.19,6.67
2022-10-28 10:00:00,0.68,4.32,5.88
2022-10-28 10:30:00,0.68,4.47,6.25
2022-10-28 11:00:00,0.72,4.27,6.25
2022-10-28 11:30:00,0.68,4.28,6.25
2022-10-28 12:00:00,0.7,3.77,5.56
2022-10-28 12:30:00,0.69,4.0,6.25
2022-10-28 13:00:00,0.66,3.8,5.26
2022-10-28 13:30:00,0.75,3.77,5.0
2022-10-28 14:00:00,0.79,3.58,5.56
2022-10-28 14:30:00,0.78,3.68,5.56
2022-10-28 15:00:00,0.83,3.56,5.88
2022-10-28 15:30:00,0.74,3.52,5.88
2022-10-28 16:00:00,0.73,3.42,4.76
2022-10-28 16:30:00,0.65,3.44,5.0
